,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Liverpool,Daniel Sturridge,15,ENG,FW,89,2,0,0,0,5,4,0,0,0,1,1,2,0,0,0,,,,,,
1,Liverpool,Joe Allen,24,WAL,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2,Liverpool,Danny Ings,28,ENG,FW,90,0,0,0,0,3,1,0,0,2,1,1,1,1,1,0,,,,,,
3,Liverpool,Philippe Coutinho,10,BRA,AM,90,0,1,0,0,7,3,0,0,1,1,0,3,3,2,0,,,,,,
4,Liverpool,Lucas Leiva,21,BRA,DM,90,0,0,0,0,0,0,0,0,2,2,0,1,8,2,0,,,,,,
5,Liverpool,James Milner,7,ENG,DM,90,1,1,0,0,2,2,0,0,2,4,0,7,3,0,0,,,,,,
6,Liverpool,Alberto Moreno,18,ESP,DM,90,0,0,0,0,1,1,0,0,0,1,1,14,1,1,0,,,,,,
7,Liverpool,Nathaniel Clyne,2,ENG,DM,90,0,0,0,0,1,0,0,0,0,0,0,4,3,3,0,,,,,,
8,Liverpool,Mamadou Sakho,17,FRA,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,,,,,,
9,Liverpool,Martin Škrtel,37,SVK,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,
10,Liverpool,Emre Can,23,GER,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,,,,,,
11,Liverpool,Simon Mignolet,22,BEL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,2.0,2.0,50.0
0,Aston Villa,Rudy Gestede,39,BEN,FW,90,2,0,0,0,4,2,0,0,4,0,0,0,1,0,0,,,,,,
1,Aston Villa,Jack Grealish,40,ENG,FW,68,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,
2,Aston Villa,Adama Traoré,20,ESP,"FW,MF",22,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,
3,Aston Villa,Scott Sinclair,9,ENG,FW,90,0,0,0,0,2,1,0,0,1,1,1,1,2,0,0,,,,,,
4,Aston Villa,Idrissa Gana Gueye,8,SEN,CM,90,0,0,0,0,1,1,0,0,1,1,0,0,2,3,0,,,,,,
5,Aston Villa,Carlos Sánchez,24,COL,CM,59,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,,,,,,
6,Aston Villa,Jordan Veretout,17,FRA,MF,31,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,,,,,,
7,Aston Villa,Ashley Westwood,15,ENG,CM,90,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,,,,,,
8,Aston Villa,Jordan Amavi,23,FRA,LB,90,0,1,0,0,0,0,0,0,2,1,0,2,3,3,0,,,,,,
9,Aston Villa,Joleon Lescott,16,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,,,,,
10,Aston Villa,Micah Richards,4,ENG,CB,90,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,,,,,,
11,Aston Villa,Alan Hutton,21,SCO,RB,90,0,1,0,0,0,0,0,0,0,2,0,5,2,1,0,,,,,,
12,Aston Villa,Brad Guzan,1,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12.0,3.0,9.0,75.0
