,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Chelsea,Diego Costa,19,ESP,FW,90,0,1,0,0,1,1,0,0,2,3,2,0,2,0,0,,,,,,
1,Chelsea,Pedro,11,ESP,AM,45,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,,,,,,
2,Chelsea,Eden Hazard,10,BEL,"FW,MF",45,1,0,0,0,3,2,0,0,1,4,1,3,1,1,0,,,,,,
3,Chelsea,Cesc Fàbregas,4,ESP,AM,90,0,0,0,0,3,0,0,0,1,4,0,5,4,0,0,,,,,,
4,Chelsea,Willian,22,BRA,AM,90,0,1,0,0,3,1,1,0,0,4,0,6,2,0,0,,,,,,
5,Chelsea,Nemanja Matić,21,SRB,DM,77,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,,,,,
6,Chelsea,Oscar,8,BRA,MF,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,
7,Chelsea,John Obi Mikel,12,NGA,DM,90,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,,,,,,
8,Chelsea,César Azpilicueta,28,ESP,LB,90,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,,,,,,
9,Chelsea,John Terry,26,ENG,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,
10,Chelsea,Gary Cahill,24,ENG,CB,90,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,,,,,,
11,Chelsea,Branislav Ivanović,2,SRB,RB,90,0,0,0,0,1,0,1,0,2,2,0,2,1,3,0,,,,,,
12,Chelsea,Asmir Begović,1,BIH,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,2.0,3.0,60.0
0,Tottenham,Harry Kane,10,ENG,FW,90,1,0,0,0,5,3,1,0,1,2,0,3,0,0,0,,,,,,
1,Tottenham,Érik Lamela,11,ARG,AM,90,0,1,0,0,1,0,1,0,2,2,0,6,1,0,0,,,,,,
2,Tottenham,Son Heung-min,7,KOR,AM,64,1,0,0,0,5,1,0,0,1,0,0,0,2,2,0,,,,,,
3,Tottenham,Ryan Mason,8,ENG,MF,26,0,0,0,0,1,1,1,0,2,1,0,0,1,0,0,,,,,,
4,Tottenham,Christian Eriksen,23,DEN,AM,90,0,1,0,0,3,0,1,0,3,1,0,6,2,1,0,,,,,,
5,Tottenham,Mousa Dembélé,19,BEL,DM,90,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,,,,,,
6,Tottenham,Eric Dier,15,ENG,DM,90,0,0,0,0,0,0,1,0,3,0,0,1,4,1,0,,,,,,
7,Tottenham,Danny Rose,3,ENG,LB,81,0,0,0,0,1,0,1,0,5,1,0,1,2,4,0,,,,,,
8,Tottenham,Ben Davies,33,WAL,"DF,MF",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
9,Tottenham,Jan Vertonghen,5,BEL,CB,90,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,,,,,,
10,Tottenham,Toby Alderweireld,4,BEL,CB,89,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,,,,,,
11,Tottenham,Nacer Chadli,22,BEL,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
12,Tottenham,Kyle Walker,2,ENG,RB,90,0,0,0,0,0,0,1,0,1,0,0,2,6,1,0,,,,,,
13,Tottenham,Hugo Lloris,1,FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,2.0,3.0,60.0
