,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Swansea City,André Ayew,10,GHA,FW,90,1,0,0,0,1,1,0,0,0,3,0,1,0,1,0,,,,,,
1,Swansea City,Jefferson Montero,20,ECU,FW,82,0,0,0,0,1,0,0,0,1,5,1,1,1,1,0,,,,,,
2,Swansea City,Bafétimbi Gomis,18,FRA,FW,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3,Swansea City,Wayne Routledge,15,ENG,FW,57,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,,,,,,
4,Swansea City,Modou Barrow,58,GAM,"FW,MF",33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,
5,Swansea City,Leroy Fer,8,NED,CM,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,,,,
6,Swansea City,Leon Britton,7,ENG,CM,90,0,0,0,0,0,0,1,0,1,3,0,0,3,4,0,,,,,,
7,Swansea City,Jack Cork,24,ENG,CM,90,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,,,,,,
8,Swansea City,Stephen Kingsley,35,SCO,LB,90,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,,,,,,
9,Swansea City,Jordi Amat,2,ESP,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,0,7,0,,,,,,
10,Swansea City,Federico Fernández,33,ARG,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,,,,,
11,Swansea City,Àngel Rangel,22,ESP,RB,90,0,0,0,0,0,0,0,0,0,3,0,3,1,3,0,,,,,,
12,Swansea City,Kristoffer Nordfeldt,13,SWE,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,1.0,4.0,80.0
0,Manchester City,Sergio Agüero,10,ARG,FW,89,0,0,0,0,5,2,0,0,1,1,1,1,1,0,0,,,,,,
1,Manchester City,Yaya Touré,42,CIV,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2,Manchester City,Kelechi Iheanacho,72,NGA,FW,71,1,0,0,0,6,2,1,0,1,0,0,1,1,0,0,,,,,,
3,Manchester City,Samir Nasri,8,FRA,"FW,MF",19,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,
4,Manchester City,Kevin De Bruyne,17,BEL,LM,90,0,0,0,0,3,1,0,0,1,1,1,9,0,1,0,,,,,,
5,Manchester City,Fernando,6,BRA,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,,,,,
6,Manchester City,Fernandinho,25,BRA,CM,90,0,0,0,0,1,0,0,0,4,1,0,1,0,3,0,,,,,,
7,Manchester City,Jesús Navas,15,ESP,RM,90,0,0,0,0,1,0,0,0,1,0,0,4,0,2,0,,,,,,
8,Manchester City,Gaël Clichy,22,FRA,LB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,,,,,,
9,Manchester City,Eliaquim Mangala,20,FRA,CB,90,0,0,0,0,1,0,0,0,2,0,0,0,2,3,0,,,,,,
10,Manchester City,Nicolás Otamendi,30,ARG,CB,90,0,0,0,0,1,0,1,0,3,0,0,0,1,2,0,,,,,,
11,Manchester City,Bacary Sagna,3,FRA,RB,90,0,0,0,0,0,0,1,0,4,1,0,0,3,3,0,,,,,,
12,Manchester City,Joe Hart,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,1.0,0.0,0.0
