,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,West Ham,Diafra Sakho,15,SEN,FW,90,0,0,0,0,0,0,0,0,3,2,1,1,1,1,0,,,,,,
1,West Ham,Dimitri Payet,27,FRA,AM,90,0,0,0,0,4,1,0,0,0,2,1,9,0,1,0,,,,,,
2,West Ham,Manuel Lanzini,10,ARG,AM,81,0,0,0,0,2,0,0,0,1,1,1,1,1,0,0,,,,,,
3,West Ham,Pedro Obiang,14,EQG,MF,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,
4,West Ham,Mauro Zárate,10,ARG,AM,68,1,0,0,0,2,2,0,0,1,3,0,0,2,2,0,,,,,,
5,West Ham,Andy Carroll,9,ENG,FW,22,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,,,,,,
6,West Ham,Cheikhou Kouyaté,8,SEN,DM,90,0,0,0,0,0,0,1,0,1,1,0,0,2,1,0,,,,,,
7,West Ham,Mark Noble,16,ENG,DM,89,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,,,,,,
8,West Ham,Angelo Ogbonna,21,ITA,DF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9,West Ham,Aaron Cresswell,3,ENG,LB,90,0,1,0,0,0,0,0,0,1,1,0,7,0,1,0,,,,,,
10,West Ham,James Collins,19,WAL,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,,,,,
11,West Ham,James Tomkins,5,ENG,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,,,,,,
12,West Ham,Carl Jenkinson,12,ENG,RB,90,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0,,,,,,
13,West Ham,Adrián,13,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
0,Chelsea,Diego Costa,19,ESP,FW,90,0,0,0,0,2,0,1,0,1,0,3,2,1,0,0,,,,,,
1,Chelsea,Eden Hazard,10,BEL,AM,90,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,,,,,
2,Chelsea,Cesc Fàbregas,4,ESP,AM,45,0,0,0,0,0,0,1,0,1,0,1,3,3,1,0,,,,,,
3,Chelsea,John Obi Mikel,12,NGA,MF,45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,,,,,
4,Chelsea,Willian,22,BRA,AM,90,0,1,0,0,2,1,1,0,1,3,0,4,3,1,0,,,,,,
5,Chelsea,Nemanja Matić,21,SRB,DM,44,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,,,,,,
6,Chelsea,Ramires,7,BRA,DM,81,0,0,0,0,2,1,0,0,3,3,0,0,1,1,0,,,,,,
7,Chelsea,Radamel Falcao,9,COL,FW,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
8,Chelsea,César Azpilicueta,28,ESP,LB,86,0,0,0,0,0,0,1,0,3,1,0,1,0,5,0,,,,,,
9,Chelsea,Baba Rahman,6,GHA,"DF,MF",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10,Chelsea,John Terry,26,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,,,,,
11,Chelsea,Gary Cahill,24,ENG,CB,90,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,,,,,,
12,Chelsea,Kurt Zouma,5,FRA,RB,90,0,0,0,0,2,1,0,0,0,0,0,1,5,1,0,,,,,,
13,Chelsea,Asmir Begović,1,BIH,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,2.0,3.0,60.0
