,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Crystal Palace,Dwight Gayle,16,ENG,FW,74,0,0,0,0,2,0,0,0,2,2,0,0,1,0,0,,,,,,
1,Crystal Palace,Fraizer Campbell,9,ENG,FW,16,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,,,,,,
2,Crystal Palace,Yannick Bolasie,10,COD,AM,90,1,0,0,0,4,4,0,0,0,1,2,1,1,0,0,,,,,,
3,Crystal Palace,Wilfried Zaha,11,CIV,AM,88,0,0,0,0,4,2,1,0,1,4,1,7,0,2,0,,,,,,
4,Crystal Palace,Joe Ledley,28,WAL,MF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Crystal Palace,James McArthur,18,SCO,DM,90,0,0,0,0,1,0,0,0,1,2,0,0,1,2,0,,,,,,
6,Crystal Palace,Yohan Cabaye,7,FRA,DM,90,1,1,1,1,6,2,0,0,2,0,0,5,4,1,0,,,,,,
7,Crystal Palace,Jason Puncheon,42,ENG,AM,90,0,0,0,0,4,0,0,0,1,0,0,6,1,1,0,,,,,,
8,Crystal Palace,Pape Souaré,23,SEN,LB,90,0,0,0,0,0,0,1,0,1,1,0,14,1,1,0,,,,,,
9,Crystal Palace,Brede Hangeland,4,NOR,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,,,,,,
10,Crystal Palace,Scott Dann,6,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,,,,,,
11,Crystal Palace,Martin Kelly,34,ENG,RB,90,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,,,,,,
12,Crystal Palace,Wayne Hennessey,13,WAL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,0.0,2.0,100.0
0,West Brom,Salomón Rondón,9,VEN,FW,90,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,,,,,,
1,West Brom,Saido Berahino,18,BDI,FW,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,
2,West Brom,Craig Gardner,8,ENG,MF,45,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,,,,,,
3,West Brom,James McClean,14,IRL,LM,90,0,0,0,0,4,1,1,0,1,1,0,3,1,0,0,,,,,,
4,West Brom,James Morrison,7,SCO,RM,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
5,West Brom,Callum McManaman,19,ENG,"FW,MF",21,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,,,,,,
6,West Brom,Claudio Yacob,5,ARG,CM,90,0,0,0,0,0,0,1,0,4,1,0,0,3,2,0,,,,,,
7,West Brom,Darren Fletcher,24,SCO,CM,90,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,,,,,,
8,West Brom,Chris Brunt,11,NIR,LB,90,0,0,0,0,1,0,0,0,2,2,0,2,3,3,0,,,,,,
9,West Brom,Jonny Evans,6,NIR,CB,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10,West Brom,James Chester,4,WAL,DF,67,0,0,0,0,0,0,1,0,3,1,0,3,1,1,0,,,,,,
11,West Brom,Gareth McAuley,23,NIR,RB,90,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,,,,,,
12,West Brom,Craig Dawson,25,ENG,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,
13,West Brom,Boaz Myhill,13,WAL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.0,2.0,6.0,85.7
