,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Manchester City,Sergio Agüero,10,ARG,FW,90,0,1,0,0,5,1,0,0,0,0,1,1,0,0,0,,,,,,
1,Manchester City,Raheem Sterling,7,ENG,AM,65,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,,,,,,
2,Manchester City,Wilfried Bony,14,CIV,FW,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,
3,Manchester City,Kevin De Bruyne,17,BEL,AM,90,1,0,0,0,4,1,0,0,1,0,0,10,1,2,0,,,,,,
4,Manchester City,Jesús Navas,15,ESP,AM,90,0,0,0,0,1,1,0,0,0,1,0,20,0,0,0,,,,,,
5,Manchester City,Fernandinho,25,BRA,DM,90,0,0,0,0,2,1,0,0,1,1,0,0,3,2,0,,,,,,
6,Manchester City,Yaya Touré,42,CIV,DM,90,0,0,0,0,7,2,0,0,4,1,0,3,1,0,0,,,,,,
7,Manchester City,Aleksandar Kolarov,11,SRB,LB,83,0,0,0,0,1,0,1,0,1,0,0,4,1,2,0,,,,,,
8,Manchester City,Kelechi Iheanacho,72,NGA,"FW,MF",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
9,Manchester City,Eliaquim Mangala,20,FRA,CB,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
10,Manchester City,Martín Demichelis,26,ARG,"DF,MF",45,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,,,,,,
11,Manchester City,Nicolás Otamendi,30,ARG,CB,90,0,0,0,0,4,2,0,0,2,1,0,0,2,3,0,,,,,,
12,Manchester City,Bacary Sagna,3,FRA,RB,90,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,,,,,,
13,Manchester City,Joe Hart,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,2.0,1.0,33.3
0,West Ham,Diafra Sakho,15,SEN,FW,90,1,0,0,0,2,1,0,0,2,2,0,2,1,0,0,,,,,,
1,West Ham,Dimitri Payet,27,FRA,AM,90,0,1,0,0,1,1,0,0,0,1,0,2,2,2,0,,,,,,
2,West Ham,Manuel Lanzini,10,ARG,AM,68,0,0,0,0,0,0,1,0,1,1,0,1,1,3,0,,,,,,
3,West Ham,Nikica Jelavić,26,CRO,FW,22,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,,,,,
4,West Ham,Mark Noble,16,ENG,DM,90,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,,,,,,
5,West Ham,Victor Moses,20,NGA,AM,59,1,0,0,0,2,1,0,0,0,1,1,0,2,0,0,,,,,,
6,West Ham,Michail Antonio,30,JAM,"FW,MF",31,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,
7,West Ham,Pedro Obiang,14,EQG,DM,90,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,,,,,,
8,West Ham,Aaron Cresswell,3,ENG,LB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,,,,
9,West Ham,Winston Reid,2,NZL,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,,,,,,
10,West Ham,James Tomkins,5,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
11,West Ham,Carl Jenkinson,12,ENG,RB,84,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,,,,,,
12,West Ham,James Collins,19,WAL,DF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
13,West Ham,Adrián,13,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9.0,1.0,8.0,88.9
