,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Newcastle Utd,Aleksandar Mitrović,45,SRB,FW,66,1,1,0,0,6,3,0,1,5,2,1,0,2,0,0,,,,,,
1,Newcastle Utd,Georginio Wijnaldum,5,NED,CM,75,2,0,1,1,2,2,0,0,0,0,0,0,0,2,0,,,,,,
2,Newcastle Utd,Rolando Aarons,16,ENG,MF,15,1,1,0,0,1,1,1,0,0,0,0,0,2,1,0,,,,,,
3,Newcastle Utd,Moussa Sissoko,7,FRA,LM,83,0,1,0,0,4,2,0,0,1,2,0,5,1,1,0,,,,,,
4,Newcastle Utd,Jamie Sterry,42,ENG,DF,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Newcastle Utd,Andros Townsend,25,ENG,FW,90,0,0,0,0,3,1,0,0,0,1,0,2,0,1,0,,,,,,
6,Newcastle Utd,Jack Colback,4,ENG,CM,90,0,0,0,0,1,0,0,0,1,1,0,1,3,1,0,,,,,,
7,Newcastle Utd,Cheick Tioté,24,CIV,RM,61,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,,,,,,
8,Newcastle Utd,Jonjo Shelvey,12,ENG,MF,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9,Newcastle Utd,Paul Dummett,3,WAL,LB,90,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,,,,,
10,Newcastle Utd,Chancel Mbemba,18,COD,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,,,,
11,Newcastle Utd,Steven Taylor,27,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
12,Newcastle Utd,Daryl Janmaat,22,NED,RB,90,1,1,0,0,2,1,0,0,0,0,0,3,3,1,0,,,,,,
13,Newcastle Utd,Karl Darlow,26,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,1.0,4.0,80.0
0,Tottenham,Harry Kane,10,ENG,FW,90,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,,,,,,
1,Tottenham,Son Heung-min,7,KOR,FW,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
2,Tottenham,Josh Onomah,25,ENG,"FW,MF",45,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,,,,,,
3,Tottenham,Christian Eriksen,23,DEN,LM,90,0,0,0,0,4,1,0,0,0,0,0,2,2,0,0,,,,,,
4,Tottenham,Érik Lamela,11,ARG,CM,90,1,0,0,0,2,2,1,0,1,1,0,7,3,0,0,,,,,,
5,Tottenham,Ryan Mason,8,ENG,CM,45,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,,,,,,
6,Tottenham,Tom Carroll,28,ENG,MF,45,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,,,,,,
7,Tottenham,Eric Dier,15,ENG,RM,90,0,1,0,0,1,0,0,0,2,0,0,4,3,1,0,,,,,,
8,Tottenham,Ben Davies,33,WAL,LB,90,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,,,,,,
9,Tottenham,Jan Vertonghen,5,BEL,CB,90,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,,,,,,
10,Tottenham,Toby Alderweireld,4,BEL,CB,90,0,0,0,0,2,1,0,0,0,1,0,2,1,2,0,,,,,,
11,Tottenham,Kyle Walker,2,ENG,RB,70,0,0,0,0,2,0,0,0,0,1,0,5,0,2,0,,,,,,
12,Tottenham,Nacer Chadli,22,BEL,"FW,MF",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
13,Tottenham,Hugo Lloris,1,FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9.0,5.0,5.0,55.6
