,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Sunderland,Jermain Defoe,18,ENG,FW,90,0,0,0,0,4,4,0,0,1,1,2,0,1,0,0,,,,,,
1,Sunderland,Wahbi Khazri,10,TUN,LW,85,0,0,0,0,1,0,0,0,1,0,0,9,1,1,0,,,,,,
2,Sunderland,Duncan Watmore,41,ENG,"FW,MF",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3,Sunderland,Yann M'Vila,21,FRA,AM,90,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,
4,Sunderland,Lee Cattermole,6,ENG,AM,78,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,,,,,,
5,Sunderland,John O'Shea,16,IRL,"DF,MF",12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
6,Sunderland,Fabio Borini,9,ITA,RW,90,0,0,0,0,1,0,0,0,0,2,0,1,0,2,0,,,,,,
7,Sunderland,Jan Kirchhoff,27,GER,DM,69,0,0,0,0,1,0,0,0,3,1,0,0,1,2,0,,,,,,
8,Sunderland,Seb Larsson,7,SWE,MF,21,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,,,,,,
9,Sunderland,Patrick van Aanholt,3,NED,LB,90,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,,,,,,
10,Sunderland,Younès Kaboul,15,FRA,CB,90,0,0,0,0,2,1,0,0,1,2,0,0,3,6,0,,,,,,
11,Sunderland,Lamine Koné,23,CIV,CB,90,2,0,0,0,2,2,0,0,0,0,0,0,2,3,0,,,,,,
12,Sunderland,DeAndre Yedlin,24,USA,RB,90,0,0,0,0,0,0,0,0,3,0,0,4,0,2,0,,,,,,
13,Sunderland,Vito Mannone,1,ITA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,0.0,6.0,100.0
0,Everton,Romelu Lukaku,10,BEL,FW,90,0,0,0,0,4,1,0,0,1,2,0,3,0,0,0,,,,,,
1,Everton,Kevin Mirallas,11,BEL,AM,90,0,0,0,0,4,1,0,0,2,1,1,6,0,1,0,,,,,,
2,Everton,Ross Barkley,20,ENG,AM,45,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,,,,,,
3,Everton,Aaron Lennon,12,ENG,"FW,MF",45,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,,,,,,
4,Everton,Tom Cleverley,15,ENG,AM,83,0,0,0,0,1,0,0,0,1,1,0,1,2,1,0,,,,,,
5,Everton,Leon Osman,21,ENG,MF,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,,,
6,Everton,James McCarthy,16,IRL,DM,90,0,0,0,0,1,0,0,0,1,2,0,1,2,1,0,,,,,,
7,Everton,Gareth Barry,18,ENG,DM,90,0,0,0,0,1,1,0,0,1,1,0,2,2,0,0,,,,,,
8,Everton,Leighton Baines,3,ENG,LB,90,0,0,0,0,1,1,0,0,1,2,0,2,2,1,0,,,,,,
9,Everton,Ramiro Funes Mori,25,ARG,CB,90,0,0,0,0,1,1,0,0,1,2,0,0,2,1,0,,,,,,
10,Everton,John Stones,5,ENG,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
11,Everton,Matthew Pennington,38,ENG,CB,90,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,,,,,,
12,Everton,Joel Robles,1,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.0,3.0,4.0,57.1
