,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Norwich City,Dieumerci Mbokani,9,COD,FW,90,2,0,0,0,3,2,0,0,1,1,4,1,0,1,0,,,,,,
1,Norwich City,Wes Hoolahan,14,IRL,AM,71,0,0,0,0,4,1,0,0,1,3,1,2,0,2,0,,,,,,
2,Norwich City,Robbie Brady,12,IRL,"DF,FW",19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,
3,Norwich City,Steven Naismith,7,SCO,AM,81,0,1,0,0,1,1,0,0,1,2,0,1,0,1,0,,,,,,
4,Norwich City,Vadis Odjidja-Ofoe,32,BEL,"DF,MF",9,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,,,,,,
5,Norwich City,Nathan Redmond,22,ENG,AM,79,1,1,0,0,4,1,0,0,0,1,0,5,0,1,0,,,,,,
6,Norwich City,Matt Jarvis,16,ENG,MF,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,
7,Norwich City,Graham Dorrans,4,SCO,DM,90,0,0,0,0,1,0,0,0,1,0,0,0,1,6,0,,,,,,
8,Norwich City,Gary O'Neil,28,ENG,DM,90,0,0,0,0,1,0,0,0,2,2,0,1,3,5,0,,,,,,
9,Norwich City,Martin Olsson,23,SWE,LB,90,0,0,0,0,1,1,0,0,0,1,0,6,0,1,0,,,,,,
10,Norwich City,Russell Martin,5,SCO,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,,,,
11,Norwich City,Ryan Bennett,24,ENG,CB,90,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,,,,,,
12,Norwich City,Ivo Pinto,25,POR,RB,90,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,,,,,,
13,Norwich City,John Ruddy,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.0,2.0,5.0,71.4
0,Watford,Troy Deeney,9,ENG,FW,90,1,1,0,0,6,4,0,0,2,0,1,1,0,0,0,,,,,,
1,Watford,Odion Ighalo,24,NGA,FW,90,1,0,0,0,1,1,0,0,1,2,2,2,0,0,0,,,,,,
2,Watford,José Manuel Jurado,7,ESP,RM,53,0,0,0,0,1,1,0,0,1,1,0,2,2,0,0,,,,,,
3,Watford,Steven Berghuis,20,NED,"FW,MF",37,0,0,0,0,1,0,0,0,1,1,0,2,2,0,0,,,,,,
4,Watford,Ben Watson,23,ENG,CM,71,0,0,0,0,0,0,1,0,2,0,0,1,4,0,0,,,,,,
5,Watford,Adlène Guedioura,17,ALG,MF,19,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,,,,,,
6,Watford,Mario Suárez,4,ESP,CM,90,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,,,,,,
7,Watford,Almen Abdi,22,SUI,LM,90,0,0,0,0,2,1,1,0,2,1,0,1,1,2,0,,,,,,
8,Watford,Ikechi Anya,21,SCO,RB,90,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,,,,,,
9,Watford,Miguel Britos,3,URU,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,,,,,,
10,Watford,Craig Cathcart,15,NIR,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1,,,,,,
11,Watford,Allan Nyom,2,CMR,LB,45,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,
12,Watford,Nathan Aké,16,NED,"DF,MF",45,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,,,,,,
13,Watford,Heurelho Gomes,1,BRA,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,7.0,4.0,3.0,42.9
