,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Tottenham,Harry Kane,10,ENG,FW,90,0,0,0,0,4,1,0,0,4,1,1,0,0,0,0,,,,,,
1,Tottenham,Dele Alli,20,ENG,AM,90,0,0,0,0,4,1,0,0,1,3,0,2,1,1,0,,,,,,
2,Tottenham,Christian Eriksen,23,DEN,AM,70,0,0,0,0,3,2,0,0,1,0,0,6,0,0,0,,,,,,
3,Tottenham,Mousa Dembélé,19,BEL,MF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
4,Tottenham,Érik Lamela,11,ARG,AM,90,0,0,0,0,3,0,0,0,2,1,1,16,0,3,0,,,,,,
5,Tottenham,Tom Carroll,28,ENG,DM,81,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,,,,,,
6,Tottenham,Son Heung-min,7,KOR,"FW,MF",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
7,Tottenham,Eric Dier,15,ENG,DM,89,0,0,0,0,1,0,1,0,1,1,0,0,2,3,0,,,,,,
8,Tottenham,Josh Onomah,25,ENG,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
9,Tottenham,Ben Davies,33,WAL,LB,90,0,0,0,0,0,0,0,0,2,1,0,8,0,1,0,,,,,,
10,Tottenham,Jan Vertonghen,5,BEL,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,,,,
11,Tottenham,Toby Alderweireld,4,BEL,CB,90,0,0,0,0,4,1,0,0,1,0,0,1,2,1,0,,,,,,
12,Tottenham,Kyle Walker,2,ENG,RB,90,0,0,0,0,1,0,0,0,0,1,0,5,2,2,0,,,,,,
13,Tottenham,Hugo Lloris,1,FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,2.0,1.0,1.0,50.0
0,Leicester City,Jamie Vardy,9,ENG,FW,70,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,,,,,,
1,Leicester City,Leonardo Ulloa,23,ARG,FW,20,0,0,0,0,1,0,0,0,2,1,1,0,2,0,0,,,,,,
2,Leicester City,Shinji Okazaki,20,JPN,FW,76,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,,,,,
3,Leicester City,Andy King,10,WAL,MF,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4,Leicester City,Marc Albrighton,11,ENG,LM,90,0,0,0,0,0,0,0,0,0,0,0,10,2,3,0,,,,,,
5,Leicester City,Danny Drinkwater,4,ENG,CM,90,0,0,0,0,4,1,0,0,2,4,0,0,1,3,0,,,,,,
6,Leicester City,N'Golo Kanté,14,FRA,CM,90,0,0,0,0,1,0,0,0,0,1,0,0,4,2,0,,,,,,
7,Leicester City,Riyad Mahrez,26,ALG,RM,89,0,0,0,0,1,0,0,0,0,3,0,1,0,3,0,,,,,,
8,Leicester City,Nathan Dyer,24,ENG,"FW,MF",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
9,Leicester City,Christian Fuchs,28,AUT,LB,90,0,1,0,0,0,0,0,0,1,1,0,3,3,1,0,,,,,,
10,Leicester City,Robert Huth,6,GER,CB,90,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,,,,,,
11,Leicester City,Wes Morgan,5,JAM,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,,,,,,
12,Leicester City,Danny Simpson,17,ENG,RB,90,0,0,0,0,0,0,0,0,1,1,0,1,5,1,0,,,,,,
13,Leicester City,Kasper Schmeichel,1,DEN,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,0.0,5.0,100.0
