,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Tottenham,Harry Kane,10,ENG,FW,90,1,0,0,0,8,4,0,0,1,3,2,0,1,1,0,,,,,,
1,Tottenham,Érik Lamela,11,ARG,AM,66,0,1,0,0,2,1,1,0,1,0,0,3,5,2,0,,,,,,
2,Tottenham,Ryan Mason,8,ENG,MF,24,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,,,,,
3,Tottenham,Dele Alli,20,ENG,AM,90,0,1,0,0,4,1,0,0,1,3,0,0,1,3,0,,,,,,
4,Tottenham,Christian Eriksen,23,DEN,AM,90,0,0,0,0,4,2,0,0,0,0,0,10,1,2,0,,,,,,
5,Tottenham,Eric Dier,15,ENG,DM,90,0,0,0,0,2,1,1,0,2,0,0,1,1,1,0,,,,,,
6,Tottenham,Mousa Dembélé,19,BEL,DM,81,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,,,,,,
7,Tottenham,Son Heung-min,7,KOR,"FW,MF",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8,Tottenham,Danny Rose,3,ENG,LB,77,0,0,0,0,3,0,0,0,1,1,0,7,4,1,0,,,,,,
9,Tottenham,Ben Davies,33,WAL,"DF,MF",13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
10,Tottenham,Kevin Wimmer,27,AUT,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,,,,,,
11,Tottenham,Toby Alderweireld,4,BEL,CB,90,1,0,0,0,1,1,0,0,0,0,0,0,2,1,0,,,,,,
12,Tottenham,Kyle Walker,2,ENG,RB,90,0,0,0,0,1,1,0,0,3,0,0,4,3,4,0,,,,,,
13,Tottenham,Hugo Lloris,1,FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,2.0,2.0,50.0
0,Arsenal,Danny Welbeck,23,ENG,FW,84,0,0,0,0,2,1,0,0,0,2,0,1,3,1,0,,,,,,
1,Arsenal,Mathieu Flamini,20,FRA,MF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2,Arsenal,Alexis Sánchez,7,CHI,AM,90,1,0,0,0,3,2,1,0,1,1,1,4,1,0,0,,,,,,
3,Arsenal,Mesut Özil,11,GER,AM,89,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,,,,,,
4,Arsenal,Joel Campbell,28,CRC,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Arsenal,Aaron Ramsey,16,WAL,AM,90,1,0,0,0,3,1,0,0,2,0,0,0,4,2,0,,,,,,
6,Arsenal,Mohamed Elneny,35,EGY,DM,74,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
7,Arsenal,Olivier Giroud,12,FRA,FW,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
8,Arsenal,Francis Coquelin,34,FRA,DM,54,0,0,0,0,0,0,2,1,3,0,0,0,2,6,0,,,,,,
9,Arsenal,Kieran Gibbs,3,ENG,LB,90,0,0,0,0,0,0,0,0,1,2,0,1,1,4,0,,,,,,
10,Arsenal,Gabriel Paulista,5,BRA,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,,,,,,
11,Arsenal,Per Mertesacker,4,GER,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,,,,,,
12,Arsenal,Héctor Bellerín,24,ESP,RB,90,0,1,0,0,1,0,1,0,2,1,0,0,4,1,0,,,,,,
13,Arsenal,David Ospina,13,COL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11.0,2.0,9.0,81.8
