,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Newcastle Utd,Papiss Cissé,9,SEN,FW,32,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,,,,,,
1,Newcastle Utd,Aleksandar Mitrović,45,SRB,FW,58,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,,,,,,
2,Newcastle Utd,Georginio Wijnaldum,5,NED,DM,90,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,,,,,,
3,Newcastle Utd,Siem de Jong,10,NED,AM,58,0,1,0,0,1,0,0,0,1,1,0,2,2,0,0,,,,,,
4,Newcastle Utd,Ayoze Pérez,17,ESP,"FW,MF",32,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,,,,,,
5,Newcastle Utd,Moussa Sissoko,7,FRA,DM,90,0,0,0,0,1,0,0,0,0,1,0,5,2,1,0,,,,,,
6,Newcastle Utd,Jack Colback,4,ENG,DM,90,0,0,0,0,0,0,0,0,1,3,0,3,2,1,0,,,,,,
7,Newcastle Utd,Vurnon Anita,8,CUW,DM,70,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,,,,,,
8,Newcastle Utd,Florian Thauvin,20,FRA,"FW,MF",20,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,,,,,,
9,Newcastle Utd,Paul Dummett,3,WAL,LB,90,0,0,0,0,0,0,1,0,1,0,0,2,3,1,0,,,,,,
10,Newcastle Utd,Fabricio Coloccini,2,ARG,CB,90,1,0,0,0,1,1,0,0,0,1,0,0,1,4,0,,,,,,
11,Newcastle Utd,Chancel Mbemba,18,COD,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,,,,
12,Newcastle Utd,Daryl Janmaat,22,NED,RB,90,0,0,0,0,0,0,0,0,1,1,0,5,4,1,0,,,,,,
13,Newcastle Utd,Rob Elliot,21,IRL,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,7.0,1.0,6.0,85.7
0,Aston Villa,Jordan Ayew,19,GHA,FW,90,1,0,0,0,2,1,1,0,2,0,0,7,2,2,0,,,,,,
1,Aston Villa,Scott Sinclair,9,ENG,FW,59,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,,,,,
2,Aston Villa,Rudy Gestede,39,BEN,FW,31,0,0,0,0,2,2,0,0,2,0,0,0,1,0,0,,,,,,
3,Aston Villa,Jordan Veretout,17,FRA,FW,90,0,1,0,0,1,1,0,0,1,2,0,12,1,1,0,,,,,,
4,Aston Villa,Idrissa Gana Gueye,8,SEN,CM,90,0,0,0,0,1,0,0,0,1,1,0,1,3,6,0,,,,,,
5,Aston Villa,Carlos Sánchez,24,COL,CM,90,0,0,0,0,2,1,0,0,2,1,0,0,2,7,0,,,,,,
6,Aston Villa,Ashley Westwood,15,ENG,CM,90,0,0,0,0,1,1,1,0,2,1,0,2,4,0,0,,,,,,
7,Aston Villa,Leandro Bacuna,7,CUW,LB,90,0,0,0,0,1,1,1,0,3,0,0,2,3,4,0,,,,,,
8,Aston Villa,Joleon Lescott,16,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,,,,,,
9,Aston Villa,Jores Okore,5,DEN,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,,,,,,
10,Aston Villa,Alan Hutton,21,SCO,RB,90,0,0,0,0,0,0,0,0,1,2,0,7,1,1,0,,,,,,
11,Aston Villa,Brad Guzan,1,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,1.0,3.0,75.0
