,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,West Brom,Salomón Rondón,9,VEN,FW,67,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,,,,,,
1,West Brom,Saido Berahino,18,BDI,"FW,MF",23,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,,,,,,
2,West Brom,James Morrison,7,SCO,AM,76,1,0,0,0,1,1,1,0,3,1,0,0,1,3,0,,,,,,
3,West Brom,Rickie Lambert,17,ENG,FW,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
4,West Brom,James McClean,14,IRL,AM,90,0,0,0,0,0,0,0,0,3,0,1,8,3,1,0,,,,,,
5,West Brom,Claudio Yacob,5,ARG,DM,90,0,0,0,0,0,0,0,0,2,1,0,0,2,4,0,,,,,,
6,West Brom,Darren Fletcher,24,SCO,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,
7,West Brom,Stéphane Sessègnon,29,BEN,AM,60,0,0,0,0,1,0,0,0,1,2,1,3,1,2,0,,,,,,
8,West Brom,Craig Gardner,8,ENG,MF,30,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,,,,
9,West Brom,Chris Brunt,11,NIR,LB,90,0,1,0,0,0,0,1,0,1,0,0,4,1,4,0,,,,,,
10,West Brom,Jonas Olsson,3,SWE,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,,,,,,
11,West Brom,Jonny Evans,6,NIR,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,,,,,,
12,West Brom,Craig Dawson,25,ENG,RB,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,,,,
13,West Brom,Boaz Myhill,13,WAL,GK,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
0,Arsenal,Olivier Giroud,12,FRA,FW,90,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,,,,,,
1,Arsenal,Kieran Gibbs,3,ENG,AM,62,0,0,0,0,3,0,0,0,1,0,0,1,2,2,0,,,,,,
2,Arsenal,Joel Campbell,28,CRC,"FW,MF",28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
3,Arsenal,Mesut Özil,11,GER,AM,90,0,1,0,0,1,0,0,0,0,1,0,7,1,0,0,,,,,,
4,Arsenal,Alexis Sánchez,7,CHI,AM,90,0,0,0,0,2,1,0,0,1,5,0,2,2,2,0,,,,,,
5,Arsenal,Santi Cazorla,19,ESP,DM,90,0,0,0,1,2,0,0,0,1,1,0,1,0,2,0,,,,,,
6,Arsenal,Francis Coquelin,34,FRA,DM,13,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,,,,,,
7,Arsenal,Mikel Arteta,8,ESP,MF,35,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,,,,,,
8,Arsenal,Mathieu Flamini,20,FRA,MF,42,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,,,,,,
9,Arsenal,Nacho Monreal,18,ESP,LB,90,0,0,0,0,0,0,0,0,0,1,0,3,2,3,0,,,,,,
10,Arsenal,Laurent Koscielny,6,FRA,CB,90,0,0,0,0,1,1,0,0,0,1,0,1,0,3,0,,,,,,
11,Arsenal,Per Mertesacker,4,GER,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
12,Arsenal,Héctor Bellerín,24,ESP,RB,90,0,0,0,0,0,0,1,0,2,0,0,5,2,3,0,,,,,,
13,Arsenal,Petr Čech,33,CZE,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,2.0,0.0,0.0
