,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Southampton,Graziano Pellè,19,ITA,FW,90,1,1,0,0,6,3,0,0,1,1,0,1,1,3,0,,,,,,
1,Southampton,Dušan Tadić,11,SRB,FW,83,0,0,0,0,3,0,0,0,0,0,1,6,1,0,0,,,,,,
2,Southampton,Jay Rodriguez,9,ENG,"FW,MF",7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,
3,Southampton,Shane Long,7,IRL,CM,59,1,1,0,0,2,1,0,0,0,1,1,0,0,1,0,,,,,,
4,Southampton,James Ward-Prowse,16,ENG,MF,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,
5,Southampton,Sadio Mané,10,SEN,LM,90,0,0,0,0,2,0,0,0,0,1,0,3,3,1,0,,,,,,
6,Southampton,Victor Wanyama,12,KEN,CM,90,1,0,0,0,3,1,0,0,3,1,0,1,1,0,0,,,,,,
7,Southampton,Jordy Clasie,4,NED,RM,76,0,0,0,0,0,0,0,0,0,0,0,7,2,3,0,,,,,,
8,Southampton,Oriol Romeu,14,ESP,MF,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,
9,Southampton,Ryan Bertrand,21,ENG,LB,90,0,0,0,0,0,0,0,0,1,0,0,6,2,3,0,,,,,,
10,Southampton,Virgil van Dijk,17,NED,CB,90,0,0,0,0,1,0,0,0,2,1,0,0,1,5,0,,,,,,
11,Southampton,José Fonte,6,POR,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,,,,,,
12,Southampton,Cuco Martina,15,CUW,RB,90,0,0,0,0,0,0,0,0,1,2,0,4,1,1,0,,,,,,
13,Southampton,Fraser Forster,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
0,Newcastle Utd,Aleksandar Mitrović,45,SRB,FW,90,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,,,,,,
1,Newcastle Utd,Ayoze Pérez,17,ESP,FW,69,0,0,0,0,2,1,0,0,1,0,0,1,2,1,0,,,,,,
2,Newcastle Utd,Papiss Cissé,9,SEN,FW,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,
3,Newcastle Utd,Moussa Sissoko,7,FRA,RM,90,0,0,0,0,1,0,0,0,1,1,0,5,5,1,0,,,,,,
4,Newcastle Utd,Andros Townsend,25,ENG,CM,90,1,0,0,0,2,2,0,0,0,2,0,8,2,3,0,,,,,,
5,Newcastle Utd,Jonjo Shelvey,12,ENG,CM,90,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,,,,,
6,Newcastle Utd,Georginio Wijnaldum,5,NED,LM,90,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,,,,,,
7,Newcastle Utd,Vurnon Anita,8,CUW,LB,90,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,,,,,,
8,Newcastle Utd,Chancel Mbemba,18,COD,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,,,,,,
9,Newcastle Utd,Steven Taylor,27,ENG,CB,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10,Newcastle Utd,Jamaal Lascelles,6,ENG,DF,45,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,,,,
11,Newcastle Utd,Daryl Janmaat,22,NED,RB,39,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,,,,,,
12,Newcastle Utd,Siem de Jong,10,NED,"FW,MF",51,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
13,Newcastle Utd,Karl Darlow,26,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,6.0,3.0,3.0,50.0
