,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Arsenal,Olivier Giroud,12,FRA,FW,90,0,0,0,0,8,3,0,0,1,0,0,2,2,1,0,,,,,,
1,Arsenal,Alexis Sánchez,7,CHI,AM,90,0,0,0,0,5,3,0,0,1,6,0,3,2,0,0,,,,,,
2,Arsenal,Mesut Özil,11,GER,AM,90,0,0,0,0,2,2,0,0,1,1,0,17,0,1,0,,,,,,
3,Arsenal,Joel Campbell,28,CRC,AM,61,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,,,,,,
4,Arsenal,Theo Walcott,14,ENG,"FW,MF",29,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,,,,,,
5,Arsenal,Aaron Ramsey,16,WAL,DM,90,0,0,0,0,2,1,0,0,0,0,0,2,1,2,0,,,,,,
6,Arsenal,Mathieu Flamini,20,FRA,DM,84,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,,,,,,
7,Arsenal,Francis Coquelin,34,FRA,"DF,MF",6,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,,,,,
8,Arsenal,Nacho Monreal,18,ESP,LB,90,0,0,0,0,0,0,0,0,0,3,0,3,2,2,0,,,,,,
9,Arsenal,Laurent Koscielny,6,FRA,CB,90,0,0,0,0,2,0,0,0,0,1,0,0,2,6,0,,,,,,
10,Arsenal,Gabriel Paulista,5,BRA,CB,90,0,0,0,0,0,0,1,0,1,3,0,0,2,1,0,,,,,,
11,Arsenal,Héctor Bellerín,24,ESP,RB,90,0,0,0,0,0,0,0,0,1,1,0,5,1,1,0,,,,,,
12,Arsenal,Petr Čech,33,CZE,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,3.0,0.0,3.0,100.0
0,Southampton,Shane Long,7,IRL,FW,90,0,0,0,0,2,0,0,0,4,1,0,1,1,2,0,,,,,,
1,Southampton,Dušan Tadić,11,SRB,FW,68,0,0,0,0,3,1,0,0,1,2,0,1,1,1,0,,,,,,
2,Southampton,Graziano Pellè,19,ITA,FW,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
3,Southampton,Sadio Mané,10,SEN,FW,85,0,0,0,0,4,2,0,0,2,3,2,0,0,4,0,,,,,,
4,Southampton,Matt Targett,33,ENG,"DF,MF",5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,
5,Southampton,James Ward-Prowse,16,ENG,CM,82,0,0,0,0,1,0,0,0,5,0,0,3,3,1,0,,,,,,
6,Southampton,Juanmi,20,ESP,"FW,MF",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7,Southampton,Oriol Romeu,14,ESP,CM,90,0,0,0,0,2,0,0,0,4,1,0,0,6,2,0,,,,,,
8,Southampton,Victor Wanyama,12,KEN,CM,90,0,0,0,0,1,0,0,0,1,1,0,1,5,2,0,,,,,,
9,Southampton,Ryan Bertrand,21,ENG,LB,90,0,0,0,0,0,0,0,0,0,1,0,4,1,8,0,,,,,,
10,Southampton,Virgil van Dijk,17,NED,CB,90,0,0,0,0,0,0,0,0,1,0,0,1,3,5,0,,,,,,
11,Southampton,José Fonte,6,POR,CB,90,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,,,,,,
12,Southampton,Cédric Soares,2,POR,RB,90,0,0,0,0,0,0,1,0,1,1,0,4,2,3,0,,,,,,
13,Southampton,Fraser Forster,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10.0,0.0,10.0,100.0
