,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Southampton,Shane Long,7,IRL,FW,90,2,0,0,0,4,2,1,0,3,1,4,0,0,1,0,,,,,,
1,Southampton,Steven Davis,8,NIR,AM,90,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,,,,,,
2,Southampton,Sadio Mané,10,SEN,AM,80,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,,,,,,
3,Southampton,Juanmi,20,ESP,"FW,MF",10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,
4,Southampton,James Ward-Prowse,16,ENG,AM,70,0,0,0,0,2,0,0,0,1,0,0,4,1,2,0,,,,,,
5,Southampton,Dušan Tadić,11,SRB,"FW,MF",20,0,1,0,0,2,1,0,0,0,0,0,2,0,1,0,,,,,,
6,Southampton,Jordy Clasie,4,NED,DM,66,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,,,,,
7,Southampton,Oriol Romeu,14,ESP,MF,24,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,,,,,,
8,Southampton,Victor Wanyama,12,KEN,DM,90,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,,,,,,
9,Southampton,Ryan Bertrand,21,ENG,LB,90,0,1,0,0,0,0,0,0,1,1,0,4,1,0,0,,,,,,
10,Southampton,Virgil van Dijk,17,NED,CB,90,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,,,,,,
11,Southampton,José Fonte,6,POR,CB,90,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,,,,,,
12,Southampton,Cuco Martina,15,CUW,RB,90,1,0,0,0,1,1,0,0,0,1,0,1,2,1,0,,,,,,
13,Southampton,Maarten Stekelenburg,22,NED,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,0.0,5.0,100.0
0,Arsenal,Olivier Giroud,12,FRA,FW,90,0,0,0,0,3,1,0,0,0,2,1,1,0,0,0,,,,,,
1,Arsenal,Theo Walcott,14,ENG,AM,77,0,0,0,0,2,1,0,0,1,1,0,1,1,1,0,,,,,,
2,Arsenal,Alex Iwobi,17,NGA,"FW,MF",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3,Arsenal,Mesut Özil,11,GER,AM,90,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,,,,,,
4,Arsenal,Joel Campbell,28,CRC,AM,63,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,
5,Arsenal,Alex Oxlade-Chamberlain,15,ENG,MF,27,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,,,,,,
6,Arsenal,Aaron Ramsey,16,WAL,DM,90,0,0,0,0,1,1,0,0,2,1,0,3,2,2,0,,,,,,
7,Arsenal,Mathieu Flamini,20,FRA,DM,72,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,,,,,,
8,Arsenal,Calum Chambers,21,ENG,"DF,MF",18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
9,Arsenal,Nacho Monreal,18,ESP,LB,90,0,0,0,0,1,1,0,0,0,1,0,3,0,1,0,,,,,,
10,Arsenal,Laurent Koscielny,6,FRA,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,1,4,0,,,,,,
11,Arsenal,Per Mertesacker,4,GER,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,,,,
12,Arsenal,Héctor Bellerín,24,ESP,RB,90,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,,,,,,
13,Arsenal,Petr Čech,33,CZE,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,5.0,4.0,1.0,20.0
