,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Southampton,Graziano Pellè,19,ITA,FW,90,0,0,0,0,3,1,0,0,1,1,2,3,0,1,0,,,,,,
1,Southampton,Dušan Tadić,11,SRB,AM,62,0,0,0,0,2,0,0,0,1,0,0,9,0,0,0,,,,,,
2,Southampton,Juanmi,20,ESP,"FW,MF",28,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,,,,,,
3,Southampton,Steven Davis,8,NIR,AM,90,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,,,,,,
4,Southampton,Sadio Mané,10,SEN,AM,82,0,0,0,0,3,0,0,0,0,1,1,6,1,0,0,,,,,,
5,Southampton,Shane Long,7,IRL,FW,8,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,,,,,,
6,Southampton,Victor Wanyama,12,KEN,DM,62,0,0,0,0,2,0,0,0,1,1,0,0,3,0,0,,,,,,
7,Southampton,Oriol Romeu,14,ESP,MF,28,1,0,0,0,2,1,0,0,0,0,0,0,1,2,0,,,,,,
8,Southampton,James Ward-Prowse,16,ENG,DM,90,0,1,0,0,2,1,1,0,1,0,0,8,1,4,0,,,,,,
9,Southampton,Ryan Bertrand,21,ENG,LB,90,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,,,,,,
10,Southampton,Virgil van Dijk,17,NED,CB,90,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,,,,,,
11,Southampton,José Fonte,6,POR,CB,90,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,,,,,,
12,Southampton,Cédric Soares,2,POR,RB,90,0,0,0,0,0,0,0,0,0,1,0,8,6,1,0,,,,,,
13,Southampton,Maarten Stekelenburg,22,NED,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,1.0,1.0,50.0
0,Aston Villa,Rudy Gestede,39,BEN,FW,74,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
1,Aston Villa,Ashley Westwood,15,ENG,MF,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,
2,Aston Villa,Jordan Ayew,19,GHA,FW,90,0,0,0,0,2,0,0,0,3,0,0,1,1,4,0,,,,,,
3,Aston Villa,Jordan Veretout,17,FRA,CM,90,0,1,0,0,0,0,0,0,0,1,0,6,0,3,0,,,,,,
4,Aston Villa,Scott Sinclair,9,ENG,FW,90,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,,,,,,
5,Aston Villa,Idrissa Gana Gueye,8,SEN,CM,90,0,0,0,0,1,1,0,0,2,0,0,0,2,6,0,,,,,,
6,Aston Villa,Carlos Sánchez,24,COL,CM,89,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,,,,,,
7,Aston Villa,Gabby Agbonlahor,11,ENG,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8,Aston Villa,Leandro Bacuna,7,CUW,LB,77,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,,,,,,
9,Aston Villa,Kieran Richardson,18,ENG,"DF,MF",13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
10,Aston Villa,Joleon Lescott,16,ENG,CB,90,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,,,,,,
11,Aston Villa,Jores Okore,5,DEN,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,,,,,,
12,Aston Villa,Alan Hutton,21,SCO,RB,90,0,0,0,0,1,0,1,0,2,1,0,0,1,0,0,,,,,,
13,Aston Villa,Brad Guzan,1,USA,GK,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,4.0,1.0,3.0,75.0
