,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,West Brom,Saido Berahino,18,BDI,FW,90,1,0,0,0,2,1,0,0,1,1,1,1,1,0,0,,,,,,
1,West Brom,Salomón Rondón,9,VEN,FW,86,0,0,0,0,1,1,0,0,1,1,0,3,0,2,0,,,,,,
2,West Brom,Sandro,30,BRA,MF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3,West Brom,Craig Gardner,8,ENG,CM,90,1,1,0,0,6,1,0,0,1,2,0,7,5,0,0,,,,,,
4,West Brom,Claudio Yacob,5,ARG,CM,90,0,0,0,0,0,0,0,0,3,2,0,0,2,2,0,,,,,,
5,West Brom,Darren Fletcher,24,SCO,CM,90,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,
6,West Brom,Stéphane Sessègnon,29,BEN,FW,74,0,1,0,0,1,1,0,0,0,5,0,1,0,0,0,,,,,,
7,West Brom,James McClean,14,IRL,"DF,FW",16,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,
8,West Brom,Chris Brunt,11,NIR,LB,43,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,,,,,,
9,West Brom,James Chester,4,WAL,DF,47,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0,,,,,,
10,West Brom,Jonas Olsson,3,SWE,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,,,,
11,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,,,,
12,West Brom,Craig Dawson,25,ENG,RB,90,1,0,0,0,1,1,1,0,1,3,0,4,0,2,0,,,,,,
13,West Brom,Ben Foster,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,2.0,0.0,0.0
0,Crystal Palace,Connor Wickham,21,ENG,FW,90,2,0,0,0,4,2,0,0,3,2,0,1,0,0,0,,,,,,
1,Crystal Palace,Emmanuel Adebayor,25,TOG,FW,45,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,
2,Crystal Palace,Yannick Bolasie,10,COD,"FW,MF",45,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,,,,,,
3,Crystal Palace,Jordon Mutch,22,ENG,LM,90,0,0,0,0,4,0,0,0,3,1,0,5,0,2,0,,,,,,
4,Crystal Palace,Joe Ledley,28,WAL,CM,80,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,,,,,,
5,Crystal Palace,Mile Jedinak,15,AUS,MF,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,
6,Crystal Palace,Yohan Cabaye,7,FRA,CM,79,0,0,0,0,2,0,1,0,1,3,0,4,3,0,0,,,,,,
7,Crystal Palace,Dwight Gayle,16,ENG,FW,11,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,,,,,,
8,Crystal Palace,Wilfried Zaha,11,CIV,RM,90,0,0,0,0,0,0,0,0,3,4,0,4,1,0,0,,,,,,
9,Crystal Palace,Joel Ward,2,ENG,LB,90,0,0,0,0,1,0,0,0,1,2,0,1,2,2,0,,,,,,
10,Crystal Palace,Damien Delaney,27,IRL,CB,90,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,,,,,,
11,Crystal Palace,Scott Dann,6,ENG,CB,90,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,,,,,,
12,Crystal Palace,Martin Kelly,34,ENG,RB,90,0,0,0,0,0,0,0,0,2,0,0,3,2,2,0,,,,,,
13,Crystal Palace,Wayne Hennessey,13,WAL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,3.0,2.0,40.0
