,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Tottenham,Harry Kane,10,ENG,FW,90,0,0,0,0,5,2,0,0,1,3,1,1,0,0,0,,,,,,
1,Tottenham,Christian Eriksen,23,DEN,AM,90,0,0,0,0,6,0,0,0,0,0,0,4,2,2,0,,,,,,
2,Tottenham,Dele Alli,20,ENG,AM,89,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,,,,,,
3,Tottenham,Nacer Chadli,22,BEL,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
4,Tottenham,Érik Lamela,11,ARG,AM,84,0,0,0,0,2,0,0,0,2,3,0,6,0,0,0,,,,,,
5,Tottenham,Son Heung-min,7,KOR,"FW,MF",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Tottenham,Mousa Dembélé,19,BEL,DM,90,0,0,0,0,1,0,0,0,3,1,0,0,1,2,0,,,,,,
7,Tottenham,Eric Dier,15,ENG,DM,74,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,
8,Tottenham,Ryan Mason,8,ENG,MF,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
9,Tottenham,Danny Rose,3,ENG,LB,90,0,0,0,0,0,0,0,0,1,1,0,2,6,2,0,,,,,,
10,Tottenham,Jan Vertonghen,5,BEL,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,,,,,,
11,Tottenham,Toby Alderweireld,4,BEL,CB,90,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,,,,,,
12,Tottenham,Kyle Walker,2,ENG,RB,90,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,,,,,,
13,Tottenham,Hugo Lloris,1,FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
0,West Brom,Salomón Rondón,9,VEN,FW,90,0,0,0,0,3,1,0,0,0,3,0,0,1,0,0,,,,,,
1,West Brom,James McClean,14,IRL,AM,90,0,0,0,0,1,0,0,0,0,0,0,8,2,1,0,,,,,,
2,West Brom,Craig Gardner,8,ENG,AM,90,0,1,0,0,3,1,0,0,3,1,1,9,0,1,0,,,,,,
3,West Brom,Darren Fletcher,24,SCO,DM,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
4,West Brom,Stéphane Sessègnon,29,BEN,AM,89,0,0,0,0,3,0,0,0,1,1,0,0,3,1,0,,,,,,
5,West Brom,Sandro,30,BRA,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6,West Brom,Claudio Yacob,5,ARG,DM,90,0,0,0,0,3,0,0,0,3,1,0,0,3,3,0,,,,,,
7,West Brom,Jonny Evans,6,NIR,LB,90,0,0,0,0,0,0,1,0,2,2,0,3,3,2,0,,,,,,
8,West Brom,Jonas Olsson,3,SWE,CB,90,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,,,,,,
9,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,,,,,,
10,West Brom,Craig Dawson,25,ENG,RB,90,1,0,0,0,2,1,0,0,1,0,0,3,1,1,1,,,,,,
11,West Brom,Boaz Myhill,13,WAL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
