,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Watford,Troy Deeney,9,ENG,FW,90,1,1,1,1,2,1,1,0,3,1,1,1,1,1,0,,,,,,
1,Watford,Odion Ighalo,24,NGA,FW,89,1,0,0,0,7,6,1,0,1,2,3,0,0,0,0,,,,,,
2,Watford,Adlène Guedioura,17,ALG,MF,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,
3,Watford,José Manuel Jurado,7,ESP,RM,76,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,
4,Watford,Almen Abdi,22,SUI,MF,14,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,,,
5,Watford,Étienne Capoue,29,FRA,CM,90,0,0,0,0,1,0,0,0,1,1,0,0,2,2,0,,,,,,
6,Watford,Ben Watson,23,ENG,CM,90,0,0,0,0,1,0,1,0,1,0,0,4,1,1,0,,,,,,
7,Watford,Ikechi Anya,21,SCO,LM,73,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,,,,,,
8,Watford,Juan Carlos Paredes,14,ECU,"DF,MF",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9,Watford,Nathan Aké,16,NED,LB,90,0,0,0,0,2,0,0,0,2,0,0,2,1,3,0,,,,,,
10,Watford,Miguel Britos,3,URU,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,,,
11,Watford,Craig Cathcart,15,NIR,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
12,Watford,Allan Nyom,2,CMR,RB,90,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,,,,,,
13,Watford,Heurelho Gomes,1,BRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,0.0,1.0,100.0
0,Norwich City,Lewis Grabban,7,ENG,FW,66,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,,,,,,
1,Norwich City,Cameron Jerome,10,ENG,FW,24,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,,,,,
2,Norwich City,Robbie Brady,12,IRL,LM,90,0,0,0,0,3,0,1,0,3,2,0,10,0,0,0,,,,,,
3,Norwich City,Jonny Howson,8,ENG,CM,77,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,
4,Norwich City,Vadis Odjidja-Ofoe,32,BEL,"DF,MF",13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
5,Norwich City,Graham Dorrans,4,SCO,CM,90,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,,,,,,
6,Norwich City,Nathan Redmond,22,ENG,RM,45,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,,,,,,
7,Norwich City,Dieumerci Mbokani,9,COD,FW,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
8,Norwich City,Alexander Tettey,27,NOR,CM,90,0,0,0,0,0,0,1,0,1,1,0,0,2,4,0,,,,,,
9,Norwich City,Martin Olsson,23,SWE,LB,90,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,,,,,,
10,Norwich City,Sébastien Bassong,6,CMR,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,,,,,,
11,Norwich City,Ryan Bennett,24,ENG,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,,,,,,
12,Norwich City,Andre Wisdom,3,ENG,RB,90,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,,,,,,
13,Norwich City,Declan Rudd,13,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,6.0,2.0,5.0,83.3
