,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Aston Villa,Jordan Ayew,19,GHA,FW,90,1,0,1,1,3,2,0,0,2,2,1,4,1,0,0,,,,,,
1,Aston Villa,Rudy Gestede,39,BEN,FW,90,0,0,0,0,5,3,0,0,3,1,1,1,1,0,0,,,,,,
2,Aston Villa,Jordan Veretout,17,FRA,AM,82,0,0,0,0,1,1,0,0,0,0,0,13,1,2,0,,,,,,
3,Aston Villa,Adama Traoré,20,ESP,"FW,MF",8,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,,,,,,
4,Aston Villa,Idrissa Gana Gueye,8,SEN,DM,90,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,,,,,,
5,Aston Villa,Carlos Sánchez,24,COL,DM,37,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,,,,
6,Aston Villa,Carles Gil,25,ESP,"FW,MF",53,0,0,0,0,1,0,0,0,0,2,0,5,2,0,0,,,,,,
7,Aston Villa,Ashley Westwood,15,ENG,DM,90,0,0,0,0,3,0,0,0,1,0,0,1,1,2,0,,,,,,
8,Aston Villa,Leandro Bacuna,7,CUW,LB,90,0,0,0,0,1,1,1,0,2,0,1,8,3,1,0,,,,,,
9,Aston Villa,Joleon Lescott,16,ENG,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,,,,,,
10,Aston Villa,Jores Okore,5,DEN,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,
11,Aston Villa,Alan Hutton,21,SCO,RB,90,0,0,0,0,1,1,1,0,4,4,0,8,1,1,0,,,,,,
12,Aston Villa,Brad Guzan,1,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,1.0,3.0,75.0
0,West Ham,Enner Valencia,11,ECU,FW,90,0,0,0,0,2,1,0,0,2,1,0,1,2,0,0,,,,,,
1,West Ham,Michail Antonio,30,JAM,AM,90,0,1,0,0,1,0,0,0,3,4,1,0,0,0,0,,,,,,
2,West Ham,Mauro Zárate,10,ARG,AM,84,0,0,0,0,1,1,0,0,0,1,0,9,2,0,0,,,,,,
3,West Ham,Reece Oxford,35,ENG,DF,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
4,West Ham,Mark Noble,16,ENG,AM,90,0,0,0,0,1,0,0,0,1,2,0,2,3,1,0,,,,,,
5,West Ham,Pedro Obiang,14,EQG,DM,90,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,,,,,,
6,West Ham,Cheikhou Kouyaté,8,SEN,DM,90,0,0,0,0,2,0,1,0,2,1,0,2,2,1,0,,,,,,
7,West Ham,Aaron Cresswell,3,ENG,LB,74,1,0,0,0,1,1,0,0,0,2,0,2,1,1,0,,,,,,
8,West Ham,Alex Song,4,CMR,"DF,MF",16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,
9,West Ham,Angelo Ogbonna,21,ITA,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,,,,,,
10,West Ham,James Collins,19,WAL,CB,90,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,,,,,,
11,West Ham,James Tomkins,5,ENG,RB,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
12,West Ham,Carl Jenkinson,12,ENG,DF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
13,West Ham,Adrián,13,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,1.0,6.0,100.0
