,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Aston Villa,Rudy Gestede,39,BEN,FW,90,0,0,0,0,4,1,0,0,2,0,1,0,0,0,0,,,,,,
1,Aston Villa,Jordan Ayew,19,GHA,FW,90,0,0,0,0,3,0,0,0,1,2,1,0,1,0,0,,,,,,
2,Aston Villa,Jordan Veretout,17,FRA,CM,61,0,0,0,0,2,1,0,0,0,1,0,6,0,0,0,,,,,,
3,Aston Villa,André Green,19,ENG,"FW,MF",29,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,,,,,,
4,Aston Villa,Carles Gil,25,ESP,FW,69,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,,,,,,
5,Aston Villa,Scott Sinclair,9,ENG,"FW,MF",21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
6,Aston Villa,Idrissa Gana Gueye,8,SEN,CM,90,0,0,0,0,1,0,0,0,2,1,1,0,3,4,0,,,,,,
7,Aston Villa,Ashley Westwood,15,ENG,CM,90,0,0,0,0,1,0,0,0,0,0,0,1,3,4,0,,,,,,
8,Aston Villa,Aly Cissokho,43,FRA,LB,90,0,0,0,0,0,0,0,0,0,0,0,8,1,8,0,,,,,,
9,Aston Villa,Joleon Lescott,16,ENG,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,,,,,,
10,Aston Villa,Jores Okore,5,DEN,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,,,,,,
11,Aston Villa,Alan Hutton,21,SCO,RB,90,0,0,0,0,0,0,0,0,1,2,0,4,1,2,0,,,,,,
12,Aston Villa,Brad Guzan,1,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.0,2.0,6.0,75.0
0,Tottenham,Harry Kane,10,ENG,FW,90,2,0,0,0,7,4,0,0,0,1,2,1,1,0,0,,,,,,
1,Tottenham,Dele Alli,20,ENG,AM,86,0,2,0,0,1,1,0,0,0,1,0,1,1,2,0,,,,,,
2,Tottenham,Ryan Mason,8,ENG,MF,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
3,Tottenham,Christian Eriksen,23,DEN,AM,77,0,0,0,0,3,0,0,0,1,0,0,5,2,0,0,,,,,,
4,Tottenham,Tom Carroll,28,ENG,MF,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
5,Tottenham,Érik Lamela,11,ARG,AM,89,0,0,0,0,4,1,0,0,1,0,0,1,1,1,0,,,,,,
6,Tottenham,Nacer Chadli,22,BEL,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
7,Tottenham,Eric Dier,15,ENG,DM,90,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,,,,,,
8,Tottenham,Mousa Dembélé,19,BEL,DM,90,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,,,,,,
9,Tottenham,Danny Rose,3,ENG,LB,90,0,0,0,0,1,0,0,0,0,1,0,4,3,1,0,,,,,,
10,Tottenham,Kevin Wimmer,27,AUT,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,,,,,,
11,Tottenham,Toby Alderweireld,4,BEL,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
12,Tottenham,Kyle Walker,2,ENG,RB,90,0,0,0,0,3,2,0,0,2,0,0,1,3,2,0,,,,,,
13,Tottenham,Hugo Lloris,1,FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,0.0,2.0,100.0
