,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Liverpool,Daniel Sturridge,15,ENG,FW,90,1,0,0,0,3,2,0,0,0,2,1,0,0,1,0,,,,,,
1,Liverpool,Roberto Firmino,11,BRA,LM,90,0,0,0,0,1,0,0,0,1,1,1,3,2,1,0,,,,,,
2,Liverpool,Adam Lallana,20,ENG,FW,82,1,0,0,0,2,1,0,0,2,1,1,5,3,1,0,,,,,,
3,Liverpool,Sheyi Ojo,54,ENG,"FW,MF",8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,
4,Liverpool,Joe Allen,24,WAL,CM,71,0,0,0,0,1,1,0,0,1,5,0,0,2,2,0,,,,,,
5,Liverpool,Lucas Leiva,21,BRA,MF,19,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,,,,
6,Liverpool,James Milner,7,ENG,CM,90,0,0,0,0,1,0,1,0,2,2,0,10,1,1,0,,,,,,
7,Liverpool,Kevin Stewart,35,JAM,RM,90,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,,,,,,
8,Liverpool,Alberto Moreno,18,ESP,LB,90,0,2,0,0,0,0,0,0,1,0,0,0,3,3,0,,,,,,
9,Liverpool,Kolo Touré,4,CIV,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,,,,,,
10,Liverpool,Dejan Lovren,6,CRO,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,,,
11,Liverpool,Connor Randall,56,ENG,RB,70,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,,,,,,
12,Liverpool,Philippe Coutinho,10,BRA,"FW,MF",20,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,,,,,,
13,Liverpool,Simon Mignolet,22,BEL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,2.0,1.0,33.3
0,Newcastle Utd,Papiss Cissé,9,SEN,FW,74,1,0,0,0,1,1,0,0,2,0,1,2,1,0,0,,,,,,
1,Newcastle Utd,Aleksandar Mitrović,45,SRB,FW,16,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,,,
2,Newcastle Utd,Ayoze Pérez,17,ESP,FW,45,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,,,,,,
3,Newcastle Utd,Georginio Wijnaldum,5,NED,MF,45,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,
4,Newcastle Utd,Moussa Sissoko,7,FRA,LM,90,0,0,0,0,1,1,0,0,2,0,0,3,2,2,0,,,,,,
5,Newcastle Utd,Andros Townsend,25,ENG,CM,90,0,0,0,0,1,0,0,0,1,1,0,5,2,0,0,,,,,,
6,Newcastle Utd,Jack Colback,4,ENG,CM,90,1,0,0,0,1,1,0,0,6,2,0,0,1,7,0,,,,,,
7,Newcastle Utd,Cheick Tioté,24,CIV,RM,82,0,0,0,0,0,0,1,0,3,0,0,0,6,5,0,,,,,,
8,Newcastle Utd,Jonjo Shelvey,12,ENG,MF,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,
9,Newcastle Utd,Paul Dummett,3,WAL,LB,90,0,0,0,0,0,0,0,0,0,2,0,2,2,4,0,,,,,,
10,Newcastle Utd,Jamaal Lascelles,6,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
11,Newcastle Utd,Chancel Mbemba,18,COD,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,,,,,,
12,Newcastle Utd,Vurnon Anita,8,CUW,RB,90,0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,,,,,,
13,Newcastle Utd,Karl Darlow,26,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,2.0,2.0,50.0
