,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Watford,Odion Ighalo,24,NGA,FW,90,0,0,0,0,3,1,0,0,2,0,0,0,0,1,0,,,,,,
1,Watford,Troy Deeney,9,ENG,FW,90,2,0,0,0,6,3,0,0,1,1,1,0,2,0,0,,,,,,
2,Watford,José Manuel Jurado,7,ESP,LM,70,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,,,,,,
3,Watford,Nordin Amrabat,7,MAR,"FW,MF",20,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,,,,,,
4,Watford,Ben Watson,23,ENG,CM,90,0,0,0,0,1,0,0,0,2,1,0,1,3,3,0,,,,,,
5,Watford,Mario Suárez,4,ESP,CM,90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,
6,Watford,Almen Abdi,22,SUI,RM,90,1,0,0,0,4,1,1,0,5,3,0,6,2,2,0,,,,,,
7,Watford,Ikechi Anya,21,SCO,LB,90,0,0,0,0,0,0,0,0,0,3,0,7,1,4,0,,,,,,
8,Watford,Miguel Britos,3,URU,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,
9,Watford,Craig Cathcart,15,NIR,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,
10,Watford,Juan Carlos Paredes,14,ECU,RB,56,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,
11,Watford,Steven Berghuis,20,NED,"FW,MF",34,0,1,0,0,2,1,1,0,1,0,0,3,0,0,0,,,,,,
12,Watford,Heurelho Gomes,1,BRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,2.0,0.0,0.0
0,Aston Villa,Rudy Gestede,39,BEN,FW,90,0,1,0,0,2,0,0,0,1,2,0,0,0,1,0,,,,,,
1,Aston Villa,Jordan Ayew,19,GHA,FW,78,1,0,0,0,3,1,0,0,1,3,3,1,1,1,0,,,,,,
2,Aston Villa,Carlos Sánchez,24,COL,MF,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
3,Aston Villa,Idrissa Gana Gueye,8,SEN,CM,87,0,0,0,0,0,0,1,0,1,3,0,0,2,3,0,,,,,,
4,Aston Villa,Scott Sinclair,9,ENG,"FW,MF",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
5,Aston Villa,Leandro Bacuna,7,CUW,FW,90,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,,,,,,
6,Aston Villa,Ashley Westwood,15,ENG,CM,90,0,1,0,0,0,0,0,0,0,1,0,4,3,1,0,,,,,,
7,Aston Villa,Aly Cissokho,43,FRA,LB,72,0,0,0,0,0,0,0,1,3,0,0,2,0,3,0,,,,,,
8,Aston Villa,Kevin Toner,46,IRL,CM,90,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,,,,,,
9,Aston Villa,Joleon Lescott,16,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,,,,,,
10,Aston Villa,Ciaran Clark,6,IRL,CB,90,1,0,0,0,1,1,0,0,1,1,0,0,1,3,0,,,,,,
11,Aston Villa,Alan Hutton,21,SCO,RB,90,0,0,0,0,0,0,0,0,1,1,0,4,3,5,0,,,,,,
12,Aston Villa,Mark Bunn,31,ENG,GK,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,5.0,3.0,2.0,40.0
