,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Aston Villa,Rudy Gestede,39,BEN,FW,56,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,,,,,,
1,Aston Villa,Carles Gil,25,ESP,"FW,MF",34,0,0,0,0,2,0,0,0,0,1,0,3,1,0,0,,,,,,
2,Aston Villa,Jordan Ayew,19,GHA,FW,90,0,0,0,0,1,0,0,0,0,1,0,1,4,1,0,,,,,,
3,Aston Villa,Jordan Veretout,17,FRA,CM,90,0,0,0,0,3,0,0,0,1,0,0,4,1,1,0,,,,,,
4,Aston Villa,Scott Sinclair,9,ENG,FW,86,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,,,,,,
5,Aston Villa,Adama Traoré,20,ESP,"FW,MF",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Aston Villa,Idrissa Gana Gueye,8,SEN,CM,77,0,0,0,0,3,0,0,0,0,1,0,1,2,4,0,,,,,,
7,Aston Villa,Jack Grealish,40,ENG,"FW,MF",13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,
8,Aston Villa,Carlos Sánchez,24,COL,CM,90,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,,,,,,
9,Aston Villa,Leandro Bacuna,7,CUW,LB,90,0,0,0,0,2,0,0,0,1,1,0,2,0,1,0,,,,,,
10,Aston Villa,Joleon Lescott,16,ENG,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
11,Aston Villa,Jores Okore,5,DEN,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,,,,,,
12,Aston Villa,Alan Hutton,21,SCO,RB,90,0,0,0,0,1,0,0,0,3,0,0,7,0,4,0,,,,,,
13,Aston Villa,Brad Guzan,1,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,2.0,2.0,66.7
0,Arsenal,Olivier Giroud,12,FRA,FW,90,1,0,1,1,1,1,0,0,1,2,1,1,1,1,0,,,,,,
1,Arsenal,Theo Walcott,14,ENG,AM,63,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,,,,,,
2,Arsenal,Alex Oxlade-Chamberlain,15,ENG,MF,27,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,,,,,,
3,Arsenal,Mesut Özil,11,GER,AM,85,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,,,,,,
4,Arsenal,Calum Chambers,21,ENG,"DF,MF",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Arsenal,Joel Campbell,28,CRC,AM,63,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,,,,,,
6,Arsenal,Kieran Gibbs,3,ENG,"DF,MF",27,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,,,,,,
7,Arsenal,Aaron Ramsey,16,WAL,DM,90,1,0,0,0,3,1,0,0,2,0,0,1,5,2,0,,,,,,
8,Arsenal,Mathieu Flamini,20,FRA,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
9,Arsenal,Nacho Monreal,18,ESP,LB,90,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,,,,,,
10,Arsenal,Laurent Koscielny,6,FRA,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,,,,,,
11,Arsenal,Per Mertesacker,4,GER,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
12,Arsenal,Héctor Bellerín,24,ESP,RB,90,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,,,,,,
13,Arsenal,Petr Čech,33,CZE,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,0.0,2.0,100.0
