,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Liverpool,Divock Origi,27,BEL,FW,53,1,0,0,0,2,2,0,0,0,2,0,2,2,0,0,,,,,,
1,Liverpool,Daniel Sturridge,15,ENG,"FW,MF",37,1,0,0,0,4,3,0,0,0,0,2,0,0,0,0,,,,,,
2,Liverpool,Philippe Coutinho,10,BRA,AM,90,1,0,0,0,9,2,0,0,0,1,0,0,0,1,0,,,,,,
3,Liverpool,Roberto Firmino,11,BRA,AM,65,0,0,0,0,2,1,0,0,0,1,0,2,2,1,0,,,,,,
4,Liverpool,Joe Allen,24,WAL,MF,25,0,1,0,0,2,0,0,0,0,2,0,0,1,3,0,,,,,,
5,Liverpool,Adam Lallana,20,ENG,AM,90,0,0,0,0,4,1,0,0,1,1,0,2,1,2,0,,,,,,
6,Liverpool,Lucas Leiva,21,BRA,DM,90,0,1,0,0,2,1,0,0,2,0,0,0,4,3,0,,,,,,
7,Liverpool,James Milner,7,ENG,DM,80,0,2,0,0,0,0,1,0,3,1,0,14,0,4,0,,,,,,
8,Liverpool,Jordon Ibe,33,ENG,"FW,MF",10,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,,,,,,
9,Liverpool,Alberto Moreno,18,ESP,LB,90,0,0,0,0,4,1,0,0,1,1,0,4,1,1,0,,,,,,
10,Liverpool,Mamadou Sakho,17,FRA,CB,90,1,0,0,0,2,1,0,0,0,1,0,0,2,2,0,,,,,,
11,Liverpool,Dejan Lovren,6,CRO,CB,90,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,,,,,,
12,Liverpool,Nathaniel Clyne,2,ENG,RB,90,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,,,,,,
13,Liverpool,Simon Mignolet,22,BEL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,0.0,
0,Everton,Romelu Lukaku,10,BEL,FW,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
1,Everton,Aaron Lennon,12,ENG,AM,90,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,,,,,,
2,Everton,Ross Barkley,20,ENG,AM,57,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,,,,,,
3,Everton,Tom Cleverley,15,ENG,MF,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,
4,Everton,Kevin Mirallas,11,BEL,AM,90,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,,,,,,
5,Everton,Gareth Barry,18,ENG,DM,45,0,0,0,0,0,0,0,0,1,1,0,1,1,3,0,,,,,,
6,Everton,Muhamed Bešić,21,BIH,"DF,MF",45,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,,,
7,Everton,James McCarthy,16,IRL,DM,90,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,,,,,,
8,Everton,Leighton Baines,3,ENG,LB,90,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,,,,,,
9,Everton,Ramiro Funes Mori,25,ARG,CB,49,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,,,,,,
10,Everton,John Stones,5,ENG,CB,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
11,Everton,Steven Pienaar,22,RSA,MF,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,
12,Everton,Bryan Oviedo,8,CRC,RB,90,0,0,0,0,0,0,0,0,3,1,0,0,3,2,0,,,,,,
13,Everton,Joel Robles,1,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13.0,4.0,9.0,69.2
