,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Liverpool,Divock Origi,27,BEL,FW,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
1,Liverpool,Christian Benteke,9,BEL,FW,45,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,,,,
2,Liverpool,Philippe Coutinho,10,BRA,AM,82,0,0,0,0,4,0,0,0,0,0,1,1,2,1,0,,,,,,
3,Liverpool,Jordon Ibe,33,ENG,"FW,MF",8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,
4,Liverpool,Adam Lallana,20,ENG,AM,66,0,0,0,0,2,1,0,0,0,2,2,2,2,0,0,,,,,,
5,Liverpool,Roberto Firmino,11,BRA,"FW,MF",24,0,0,0,0,0,0,0,0,1,2,0,4,1,0,0,,,,,,
6,Liverpool,Emre Can,23,GER,DM,90,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,
7,Liverpool,Lucas Leiva,21,BRA,DM,90,0,0,0,0,0,0,0,0,3,2,0,1,5,6,0,,,,,,
8,Liverpool,James Milner,7,ENG,AM,90,0,1,0,0,2,0,1,0,2,2,0,7,1,1,0,,,,,,
9,Liverpool,Alberto Moreno,18,ESP,LB,90,0,0,0,0,3,0,0,0,1,1,1,3,3,2,0,,,,,,
10,Liverpool,Mamadou Sakho,17,FRA,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,
11,Liverpool,Martin Škrtel,37,SVK,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,,,,,,
12,Liverpool,Nathaniel Clyne,2,ENG,RB,90,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,,,,,,
13,Liverpool,Simon Mignolet,22,BEL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
0,Southampton,Graziano Pellè,19,ITA,FW,90,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,,,,,,
1,Southampton,Dušan Tadić,11,SRB,FW,63,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,,,,,,
2,Southampton,James Ward-Prowse,16,ENG,MF,27,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,,,,,,
3,Southampton,Sadio Mané,10,SEN,FW,89,1,0,0,0,2,1,2,1,4,3,2,1,1,1,0,,,,,,
4,Southampton,Steven Davis,8,NIR,CM,79,0,0,0,0,1,1,0,0,1,0,0,4,2,3,0,,,,,,
5,Southampton,Gastón Ramírez,23,URU,"FW,MF",11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
6,Southampton,Victor Wanyama,12,KEN,CM,90,0,0,0,0,0,0,0,0,2,2,0,0,4,1,0,,,,,,
7,Southampton,Jordy Clasie,4,NED,CM,75,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,,,,,,
8,Southampton,Juanmi,20,ESP,"FW,MF",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9,Southampton,Ryan Bertrand,21,ENG,LB,90,0,0,0,0,0,0,0,0,1,1,0,3,1,2,0,,,,,,
10,Southampton,Virgil van Dijk,17,NED,CB,90,0,0,0,0,1,1,0,0,1,0,0,0,1,3,0,,,,,,
11,Southampton,José Fonte,6,POR,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,,,,,,
12,Southampton,Cédric Soares,2,POR,RB,90,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,,,,,,
13,Southampton,Maarten Stekelenburg,22,NED,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,1.0,1.0,50.0
