,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Newcastle Utd,Aleksandar Mitrović,45,SRB,FW,90,1,0,0,0,4,2,1,0,5,1,0,0,1,0,0,,,,,,
1,Newcastle Utd,Moussa Sissoko,7,FRA,DM,90,0,0,0,0,2,1,0,0,0,1,0,4,1,3,0,,,,,,
2,Newcastle Utd,Ayoze Pérez,17,ESP,AM,90,0,0,0,0,4,2,0,0,1,4,0,2,1,1,0,,,,,,
3,Newcastle Utd,Andros Townsend,25,ENG,AM,75,0,0,0,0,2,1,0,0,0,0,0,6,2,0,0,,,,,,
4,Newcastle Utd,Papiss Cissé,9,SEN,FW,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
5,Newcastle Utd,Georginio Wijnaldum,5,NED,AM,90,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,,,,,,
6,Newcastle Utd,Jonjo Shelvey,12,ENG,DM,90,0,0,0,0,4,2,1,0,1,0,0,1,2,0,0,,,,,,
7,Newcastle Utd,Jack Colback,4,ENG,LB,61,0,0,0,0,0,0,1,0,4,0,0,1,2,2,0,,,,,,
8,Newcastle Utd,Siem de Jong,10,NED,"FW,MF",29,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,,,,,,
9,Newcastle Utd,Jamaal Lascelles,6,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
10,Newcastle Utd,Chancel Mbemba,18,COD,CB,90,0,0,0,0,1,0,0,0,2,0,0,0,3,1,0,,,,,,
11,Newcastle Utd,Daryl Janmaat,22,NED,RB,70,0,0,0,0,0,0,1,0,1,0,0,5,0,1,0,,,,,,
12,Newcastle Utd,Vurnon Anita,8,CUW,"DF,MF",20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
13,Newcastle Utd,Rob Elliot,21,IRL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,1.0,3.0,75.0
0,Sunderland,Jermain Defoe,18,ENG,FW,90,1,0,0,0,4,1,0,0,0,1,1,0,0,0,0,,,,,,
1,Sunderland,Wahbi Khazri,10,TUN,LW,74,0,0,0,0,4,0,0,0,1,2,0,5,1,1,0,,,,,,
2,Sunderland,Dame N'Doye,10,SEN,FW,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
3,Sunderland,Jack Rodwell,8,ENG,AM,90,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,,,,
4,Sunderland,Yann M'Vila,21,FRA,AM,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,
5,Sunderland,Fabio Borini,9,ITA,RW,90,0,0,0,0,2,1,0,0,1,5,0,2,1,0,0,,,,,,
6,Sunderland,Jan Kirchhoff,27,GER,DM,83,0,0,0,0,0,0,0,0,2,2,0,0,6,1,0,,,,,,
7,Sunderland,Lee Cattermole,6,ENG,MF,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
8,Sunderland,Patrick van Aanholt,3,NED,LB,90,0,0,0,0,1,1,0,0,1,0,0,0,3,1,0,,,,,,
9,Sunderland,Younès Kaboul,15,FRA,CB,72,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,
10,Sunderland,John O'Shea,16,IRL,"DF,MF",18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
11,Sunderland,Lamine Koné,23,CIV,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,,,,,,
12,Sunderland,DeAndre Yedlin,24,USA,RB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,,,
13,Sunderland,Vito Mannone,1,ITA,GK,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,7.0,1.0,6.0,85.7
