,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Newcastle Utd,Papiss Cissé,9,SEN,FW,79,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,,,,,,
1,Newcastle Utd,Aleksandar Mitrović,45,SRB,FW,11,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,,,,,,
2,Newcastle Utd,Georginio Wijnaldum,5,NED,AM,72,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,
3,Newcastle Utd,Ayoze Pérez,17,ESP,"FW,MF",18,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,,,,,,
4,Newcastle Utd,Moussa Sissoko,7,FRA,AM,90,1,0,0,0,2,1,0,0,2,0,1,2,2,0,0,,,,,,
5,Newcastle Utd,Andros Townsend,25,ENG,AM,90,1,1,0,0,3,3,0,0,0,3,0,6,4,0,0,,,,,,
6,Newcastle Utd,Jack Colback,4,ENG,DM,90,0,0,0,0,2,1,0,0,3,2,0,0,4,4,0,,,,,,
7,Newcastle Utd,Cheick Tioté,24,CIV,DM,65,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,,,,,,
8,Newcastle Utd,Jonjo Shelvey,12,ENG,MF,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,
9,Newcastle Utd,Paul Dummett,3,WAL,LB,90,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,,,,,,
10,Newcastle Utd,Jamaal Lascelles,6,ENG,CB,90,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,,,,,,
11,Newcastle Utd,Chancel Mbemba,18,COD,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,,,,,,
12,Newcastle Utd,Vurnon Anita,8,CUW,RB,90,0,0,0,0,0,0,1,0,2,0,0,2,2,3,0,,,,,,
13,Newcastle Utd,Karl Darlow,26,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,0.0,1.0,100.0
0,Swansea City,Alberto Paloschi,9,ITA,FW,83,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,,,,,,
1,Swansea City,Wayne Routledge,15,ENG,"FW,MF",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
2,Swansea City,Jefferson Montero,20,ECU,AM,90,0,0,0,0,1,0,0,0,1,3,0,6,2,2,0,,,,,,
3,Swansea City,Gylfi Sigurðsson,23,ISL,AM,90,0,0,0,0,1,0,0,0,2,0,0,8,0,1,0,,,,,,
4,Swansea City,André Ayew,10,GHA,AM,70,0,0,0,0,1,0,0,0,1,2,0,0,3,0,0,,,,,,
5,Swansea City,Bafétimbi Gomis,18,FRA,FW,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Swansea City,Leroy Fer,8,NED,DM,56,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,,,,,
7,Swansea City,Modou Barrow,58,GAM,"FW,MF",34,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,,,,,,
8,Swansea City,Jack Cork,24,ENG,DM,90,0,0,0,0,1,0,0,0,0,4,0,0,2,2,0,,,,,,
9,Swansea City,Neil Taylor,3,WAL,LB,90,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,,,,,,
10,Swansea City,Ashley Williams,6,WAL,CB,90,0,0,0,0,2,1,0,0,1,0,0,0,3,2,0,,,,,,
11,Swansea City,Federico Fernández,33,ARG,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,4,5,0,,,,,,
12,Swansea City,Àngel Rangel,22,ESP,RB,90,0,0,0,0,1,0,0,0,1,2,0,1,1,1,0,,,,,,
13,Swansea City,Łukasz Fabiański,1,POL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.0,3.0,4.0,57.1
