,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Leicester City,Jamie Vardy,9,ENG,FW,90,0,1,0,0,1,0,0,0,2,1,0,2,1,1,0,,,,,,
1,Leicester City,Shinji Okazaki,20,JPN,FW,90,0,0,0,0,1,0,0,0,1,3,1,0,1,0,0,,,,,,
2,Leicester City,Marc Albrighton,11,ENG,RM,77,0,0,0,0,2,0,0,0,0,2,0,9,1,2,0,,,,,,
3,Leicester City,N'Golo Kanté,14,FRA,MF,13,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,,,,,
4,Leicester City,Danny Drinkwater,4,ENG,LM,79,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,,,,,,
5,Leicester City,Gökhan Inler,33,SUI,MF,11,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,,,,
6,Leicester City,Andy King,10,WAL,CM,90,0,0,0,0,1,0,1,0,1,0,0,1,1,3,0,,,,,,
7,Leicester City,Riyad Mahrez,26,ALG,CM,89,1,0,0,0,4,1,0,0,0,2,0,6,1,4,0,,,,,,
8,Leicester City,Leonardo Ulloa,23,ARG,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9,Leicester City,Jeffrey Schlupp,15,GHA,LB,90,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,,,,,,
10,Leicester City,Wes Morgan,5,JAM,RB,90,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,,,,,,
11,Leicester City,Robert Huth,6,GER,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,,,,,,
12,Leicester City,Ritchie De Laet,2,BEL,CB,90,0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,,,,,,
13,Leicester City,Kasper Schmeichel,1,DEN,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,1.0,5.0,83.3
0,Tottenham,Harry Kane,10,ENG,FW,90,0,0,0,0,4,1,0,0,1,1,0,1,1,0,0,,,,,,
1,Tottenham,Nacer Chadli,22,BEL,DM,90,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,,,,,,
2,Tottenham,Érik Lamela,11,ARG,AM,64,0,0,0,0,1,0,1,0,2,0,0,4,1,0,0,,,,,,
3,Tottenham,Dele Alli,20,ENG,"FW,MF",26,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,,,,,,
4,Tottenham,Mousa Dembélé,19,BEL,DM,76,0,0,0,0,2,2,1,0,3,1,0,0,2,0,0,,,,,,
5,Tottenham,Tom Carroll,28,ENG,MF,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,
6,Tottenham,Ryan Mason,8,ENG,AM,87,0,0,0,0,2,0,1,0,2,1,0,0,1,0,0,,,,,,
7,Tottenham,Nabil Bentaleb,6,ALG,MF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8,Tottenham,Eric Dier,15,ENG,AM,90,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,,,,,,
9,Tottenham,Ben Davies,33,WAL,RB,90,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,,,,,,
10,Tottenham,Jan Vertonghen,5,BEL,CB,90,0,0,0,0,0,0,0,0,1,1,0,1,4,4,0,,,,,,
11,Tottenham,Toby Alderweireld,4,BEL,CB,90,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,
12,Tottenham,Kyle Walker,2,ENG,LB,90,0,0,0,0,1,1,0,0,0,1,0,4,0,2,0,,,,,,
13,Tottenham,Hugo Lloris,1,FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,1.0,1.0,50.0
