,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Leicester City,Jamie Vardy,9,ENG,FW,90,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,,,,,,
1,Leicester City,Shinji Okazaki,20,JPN,FW,59,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,
2,Leicester City,Leonardo Ulloa,23,ARG,FW,31,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,,,,,,
3,Leicester City,Marc Albrighton,11,ENG,LM,69,0,0,0,0,1,0,0,0,0,0,1,5,3,3,0,,,,,,
4,Leicester City,Jeffrey Schlupp,15,GHA,"DF,FW",21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,
5,Leicester City,N'Golo Kanté,14,FRA,CM,90,0,0,0,0,1,0,0,0,0,0,0,2,1,5,0,,,,,,
6,Leicester City,Danny Drinkwater,4,ENG,CM,90,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,,,,,,
7,Leicester City,Riyad Mahrez,26,ALG,RM,90,0,0,0,0,1,1,0,0,0,4,1,3,3,2,0,,,,,,
8,Leicester City,Christian Fuchs,28,AUT,LB,90,0,1,0,0,0,0,0,0,1,1,0,1,4,4,0,,,,,,
9,Leicester City,Robert Huth,6,GER,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,
10,Leicester City,Wes Morgan,5,JAM,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,,,,,,
11,Leicester City,Danny Simpson,17,ENG,RB,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
12,Leicester City,Ritchie De Laet,2,BEL,DF,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
13,Leicester City,Kasper Schmeichel,1,DEN,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,1.0,1.0,50.0
0,Manchester Utd,Wayne Rooney,10,ENG,FW,67,0,0,0,0,2,0,0,0,1,0,1,4,0,0,0,,,,,,
1,Manchester Utd,Memphis Depay,7,NED,"FW,MF",23,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,,,,,,
2,Manchester Utd,Anthony Martial,11,FRA,AM,90,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,
3,Manchester Utd,Juan Mata,8,ESP,AM,90,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,,,,,,
4,Manchester Utd,Bastian Schweinsteiger,31,GER,DM,90,1,0,0,0,4,2,0,0,0,0,0,0,1,1,0,,,,,,
5,Manchester Utd,Michael Carrick,16,ENG,DM,90,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,,,,,,
6,Manchester Utd,Ashley Young,18,ENG,AM,90,0,0,0,0,0,0,1,0,1,1,0,10,1,2,0,,,,,,
7,Manchester Utd,Matteo Darmian,36,ITA,RB,90,0,0,0,0,1,0,0,0,0,0,0,5,1,2,0,,,,,,
8,Manchester Utd,Daley Blind,17,NED,CB,90,0,1,0,0,0,0,0,0,1,0,0,7,1,1,0,,,,,,
9,Manchester Utd,Chris Smalling,12,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,,,,,,
10,Manchester Utd,Paddy McNair,33,NIR,LB,90,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,,,,,,
11,Manchester Utd,David de Gea,1,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
