,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Manchester Utd,Wayne Rooney,10,ENG,FW,90,0,0,0,0,2,1,1,0,1,1,1,1,0,0,0,,,,,,
1,Manchester Utd,Anthony Martial,11,FRA,AM,90,0,0,0,0,2,0,0,0,1,1,0,2,1,0,0,,,,,,
2,Manchester Utd,Ander Herrera,21,ESP,AM,90,0,0,0,0,2,1,0,0,2,1,0,3,4,2,0,,,,,,
3,Manchester Utd,Juan Mata,8,ESP,AM,76,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,,,,,,
4,Manchester Utd,Memphis Depay,7,NED,"FW,MF",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Manchester Utd,Bastian Schweinsteiger,31,GER,DM,90,0,0,0,0,3,0,1,0,4,0,0,0,1,1,0,,,,,,
6,Manchester Utd,Morgan Schneiderlin,28,FRA,DM,90,0,0,0,0,1,0,1,0,2,1,0,0,5,1,0,,,,,,
7,Manchester Utd,Matteo Darmian,36,ITA,RB,69,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,,,,,,
8,Manchester Utd,Cameron Borthwick-Jackson,43,ENG,"DF,MF",21,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,,,,,,
9,Manchester Utd,Daley Blind,17,NED,CB,80,0,0,0,0,0,0,0,0,1,1,0,4,4,3,0,,,,,,
10,Manchester Utd,Phil Jones,4,ENG,"DF,MF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
11,Manchester Utd,Chris Smalling,12,ENG,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,,,,,,
12,Manchester Utd,Ashley Young,18,ENG,LB,90,0,0,0,0,0,0,0,0,2,1,0,8,1,4,0,,,,,,
13,Manchester Utd,David de Gea,1,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,0.0,3.0,100.0
0,Chelsea,Eden Hazard,10,BEL,FW,90,0,0,0,0,0,0,1,0,1,6,0,2,1,0,0,,,,,,
1,Chelsea,Pedro,11,ESP,AM,90,0,0,0,0,1,1,0,0,1,1,0,2,3,1,0,,,,,,
2,Chelsea,Oscar,8,BRA,AM,89,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,,,,,,
3,Chelsea,Ruben Loftus-Cheek,14,ENG,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4,Chelsea,Willian,22,BRA,AM,69,0,0,0,0,0,0,0,0,1,2,0,6,0,1,0,,,,,,
5,Chelsea,Ramires,7,BRA,MF,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,
6,Chelsea,Nemanja Matić,21,SRB,DM,90,0,0,0,0,3,0,0,0,0,2,0,0,3,1,0,,,,,,
7,Chelsea,John Obi Mikel,12,NGA,DM,90,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,,,,,,
8,Chelsea,César Azpilicueta,28,ESP,LB,90,0,0,0,0,1,1,0,0,0,1,0,0,3,5,0,,,,,,
9,Chelsea,John Terry,26,ENG,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,,,,,,
10,Chelsea,Kurt Zouma,5,FRA,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,,,,,,
11,Chelsea,Branislav Ivanović,2,SRB,RB,90,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,,,,,,
12,Chelsea,Thibaut Courtois,13,BEL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,0.0,2.0,100.0
