,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Aston Villa,Jordan Ayew,19,GHA,FW,58,0,0,0,0,4,1,0,0,1,2,0,2,0,0,0,,,,,,
1,Aston Villa,Rudy Gestede,39,BEN,FW,32,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,
2,Aston Villa,Scott Sinclair,9,ENG,FW,90,0,0,0,0,2,1,0,0,0,1,0,1,1,1,0,,,,,,
3,Aston Villa,Leandro Bacuna,7,CUW,FW,90,0,0,0,0,2,0,0,0,0,1,0,2,2,1,0,,,,,,
4,Aston Villa,Carlos Sánchez,24,COL,CM,67,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,
5,Aston Villa,Jack Grealish,40,ENG,"FW,MF",23,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,,,,,,
6,Aston Villa,Idrissa Gana Gueye,8,SEN,CM,90,0,0,0,0,2,1,1,0,3,0,0,0,2,1,0,,,,,,
7,Aston Villa,Ashley Westwood,15,ENG,CM,90,2,0,0,0,4,3,0,0,0,2,0,5,1,4,0,,,,,,
8,Aston Villa,Aly Cissokho,43,FRA,LB,90,0,0,0,0,0,0,0,0,0,1,0,4,1,2,0,,,,,,
9,Aston Villa,Joleon Lescott,16,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,,,,
10,Aston Villa,Micah Richards,4,ENG,CB,45,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,,,,
11,Aston Villa,Kevin Toner,46,IRL,DF,45,0,1,0,0,0,0,0,0,1,0,0,0,2,3,0,,,,,,
12,Aston Villa,Alan Hutton,21,SCO,RB,90,0,0,0,0,1,1,1,0,2,2,0,3,1,3,0,,,,,,
13,Aston Villa,Brad Guzan,1,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,7.0,4.0,3.0,42.9
0,Southampton,Shane Long,7,IRL,FW,90,1,1,0,0,6,2,0,0,1,2,3,1,0,2,0,,,,,,
1,Southampton,Dušan Tadić,11,SRB,CM,90,2,0,0,0,4,2,0,0,1,1,0,3,0,2,0,,,,,,
2,Southampton,Jay Rodriguez,9,ENG,FW,69,0,0,0,0,3,1,0,0,0,0,1,0,2,0,0,,,,,,
3,Southampton,Sadio Mané,10,SEN,"FW,MF",21,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,,,,,,
4,Southampton,Steven Davis,8,NIR,LM,90,0,0,0,0,1,1,0,0,1,0,0,11,0,1,0,,,,,,
5,Southampton,Victor Wanyama,12,KEN,CM,45,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0,,,,,,
6,Southampton,Jordy Clasie,4,NED,MF,45,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,,,
7,Southampton,Oriol Romeu,14,ESP,RM,90,0,0,0,0,0,0,0,0,1,2,0,0,4,5,0,,,,,,
8,Southampton,Ryan Bertrand,21,ENG,LB,90,0,1,0,0,0,0,0,0,2,1,0,8,3,4,0,,,,,,
9,Southampton,Virgil van Dijk,17,NED,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,
10,Southampton,José Fonte,6,POR,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,
11,Southampton,Cédric Soares,2,POR,RB,90,0,1,0,0,0,0,0,0,0,0,0,6,5,3,0,,,,,,
12,Southampton,Fraser Forster,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,2.0,4.0,66.7
