,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Chelsea,Diego Costa,19,ESP,FW,59,1,1,0,0,1,1,0,0,3,2,2,0,1,0,0,,,,,,
1,Chelsea,Bertrand Traoré,14,BFA,"FW,MF",31,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,,,,,,
2,Chelsea,Pedro,11,ESP,AM,90,2,0,0,0,3,3,0,0,1,3,0,1,0,2,0,,,,,,
3,Chelsea,Willian,22,BRA,AM,79,1,1,0,0,2,2,0,0,1,4,0,6,1,0,0,,,,,,
4,Chelsea,Ruben Loftus-Cheek,14,ENG,MF,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Chelsea,Eden Hazard,10,BEL,AM,90,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,
6,Chelsea,Nemanja Matić,21,SRB,DM,90,0,0,0,0,1,0,0,0,1,2,0,1,1,3,0,,,,,,
7,Chelsea,Cesc Fàbregas,4,ESP,DM,90,0,1,0,0,1,0,0,0,1,2,0,2,3,0,0,,,,,,
8,Chelsea,César Azpilicueta,28,ESP,LB,90,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0,,,,,,
9,Chelsea,John Terry,26,ENG,CB,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,
10,Chelsea,Baba Rahman,6,GHA,"DF,MF",53,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,,,,,,
11,Chelsea,Gary Cahill,24,ENG,CB,90,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,,,,,,
12,Chelsea,Branislav Ivanović,2,SRB,RB,90,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,,,,,,
13,Chelsea,Thibaut Courtois,13,BEL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
0,Newcastle Utd,Aleksandar Mitrović,45,SRB,FW,69,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,,,,,,
1,Newcastle Utd,Seydou Doumbia,28,CIV,FW,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
2,Newcastle Utd,Andros Townsend,25,ENG,AM,90,1,0,0,0,2,2,0,0,1,1,0,5,0,2,0,,,,,,
3,Newcastle Utd,Georginio Wijnaldum,5,NED,AM,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,,,,,
4,Newcastle Utd,Jack Colback,4,ENG,"DF,MF",45,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,,,,,,
5,Newcastle Utd,Moussa Sissoko,7,FRA,AM,90,0,0,0,0,1,0,0,0,2,2,0,4,1,1,0,,,,,,
6,Newcastle Utd,Jonjo Shelvey,12,ENG,DM,90,0,0,0,0,4,0,1,0,1,0,0,5,1,2,0,,,,,,
7,Newcastle Utd,Cheick Tioté,24,CIV,DM,66,0,0,0,0,0,0,0,0,5,1,0,0,2,7,0,,,,,,
8,Newcastle Utd,Jamaal Lascelles,6,ENG,DF,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9,Newcastle Utd,Rolando Aarons,16,ENG,LB,90,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,,,,,,
10,Newcastle Utd,Fabricio Coloccini,2,ARG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
11,Newcastle Utd,Steven Taylor,27,ENG,CB,90,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,,,,,,
12,Newcastle Utd,Daryl Janmaat,22,NED,RB,90,0,0,0,0,0,0,0,0,1,1,0,4,2,6,0,,,,,,
13,Newcastle Utd,Rob Elliot,21,IRL,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,7.0,5.0,2.0,28.6
