,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Sunderland,Jermain Defoe,18,ENG,FW,70,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,,,,,,
1,Sunderland,Fabio Borini,9,ITA,"FW,MF",20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
2,Sunderland,Wahbi Khazri,10,TUN,LW,90,1,0,0,0,5,2,0,0,0,2,0,8,1,0,0,,,,,,
3,Sunderland,Yann M'Vila,21,FRA,AM,90,0,0,0,0,2,0,0,0,0,2,0,0,2,5,0,,,,,,
4,Sunderland,Lee Cattermole,6,ENG,AM,84,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,,,,,,
5,Sunderland,Ola Toivonen,20,SWE,"FW,MF",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Sunderland,Dame N'Doye,10,SEN,RW,90,0,0,0,0,2,1,0,0,3,6,0,3,2,4,0,,,,,,
7,Sunderland,Jan Kirchhoff,27,GER,DM,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
8,Sunderland,Jack Rodwell,8,ENG,"DF,MF",76,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,,,,,,
9,Sunderland,Patrick van Aanholt,3,NED,LB,90,0,0,0,0,3,0,0,0,0,1,0,3,1,3,0,,,,,,
10,Sunderland,John O'Shea,16,IRL,CB,90,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,,,,,,
11,Sunderland,Lamine Koné,23,CIV,CB,90,0,0,0,0,3,2,0,0,1,0,0,0,1,4,0,,,,,,
12,Sunderland,DeAndre Yedlin,24,USA,RB,90,0,0,0,0,0,0,1,0,1,2,0,1,3,2,0,,,,,,
13,Sunderland,Vito Mannone,1,ITA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,1.0,5.0,83.3
0,Manchester Utd,Wayne Rooney,10,ENG,FW,90,0,0,0,0,1,0,1,0,1,0,2,1,1,0,0,,,,,,
1,Manchester Utd,Anthony Martial,11,FRA,AM,90,1,0,0,0,2,1,0,0,2,0,2,2,0,1,0,,,,,,
2,Manchester Utd,Juan Mata,8,ESP,AM,90,0,0,0,0,4,3,1,0,1,1,1,1,0,0,0,,,,,,
3,Manchester Utd,Jesse Lingard,14,ENG,AM,61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,
4,Manchester Utd,Memphis Depay,7,NED,"FW,MF",29,0,0,0,0,4,2,0,0,2,0,0,1,0,0,0,,,,,,
5,Manchester Utd,Michael Carrick,16,ENG,DM,90,0,0,0,0,1,0,1,0,2,3,0,0,2,3,0,,,,,,
6,Manchester Utd,Morgan Schneiderlin,28,FRA,DM,85,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,,,,,,
7,Manchester Utd,Will Keane,48,IRL,"FW,MF",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8,Manchester Utd,Cameron Borthwick-Jackson,43,ENG,LB,90,0,0,0,0,0,0,0,0,2,1,0,6,1,2,0,,,,,,
9,Manchester Utd,Daley Blind,17,NED,CB,90,0,0,0,0,0,0,0,0,0,1,0,7,3,2,0,,,,,,
10,Manchester Utd,Chris Smalling,12,ENG,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,,,,,,
11,Manchester Utd,Matteo Darmian,36,ITA,RB,37,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,,,,,,
12,Manchester Utd,Donald Love,37,SCO,"DF,MF",53,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,,,,,,
13,Manchester Utd,David de Gea,1,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,5.0,2.0,3.0,60.0
