,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,West Ham,Diafra Sakho,15,SEN,FW,72,0,0,0,0,2,1,0,0,0,1,0,3,0,0,0,,,,,,
1,West Ham,Modibo Maïga,20,MLI,"FW,MF",18,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,,,,,,
2,West Ham,Dimitri Payet,27,FRA,DM,90,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,,,,,,
3,West Ham,Kevin Nolan,4,ENG,DM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4,West Ham,Matt Jarvis,7,ENG,MF,45,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,,,,,
5,West Ham,Mark Noble,16,ENG,DM,90,1,0,1,1,2,1,0,0,1,1,0,0,1,4,0,,,,,,
6,West Ham,Pedro Obiang,14,EQG,AM,90,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,,,,,,
7,West Ham,Cheikhou Kouyaté,8,SEN,AM,90,1,0,0,0,3,1,0,0,1,2,0,3,3,4,0,,,,,,
8,West Ham,Aaron Cresswell,3,ENG,LB,90,0,1,0,0,0,0,0,0,1,2,0,2,0,2,0,,,,,,
9,West Ham,Angelo Ogbonna,21,ITA,CB,34,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,,,,,,
10,West Ham,James Tomkins,5,ENG,"DF,MF",56,0,0,0,0,0,0,0,0,1,1,0,1,1,4,0,,,,,,
11,West Ham,Winston Reid,2,NZL,CB,90,0,0,0,0,0,0,0,0,2,2,0,0,1,7,0,,,,,,
12,West Ham,Carl Jenkinson,12,ENG,RB,78,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,,,,,,
13,West Ham,Darren Randolph,1,IRL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,4.0,3.0,50.0
0,Bournemouth,Joshua King,17,NOR,FW,50,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,,,,,,
1,Bournemouth,Marc Pugh,7,ENG,"FW,MF",40,1,0,0,0,2,2,0,0,0,0,0,1,1,1,0,,,,,,
2,Bournemouth,Callum Wilson,13,ENG,FW,90,3,0,1,1,4,3,0,0,2,1,0,0,2,1,0,,,,,,
3,Bournemouth,Max Gradel,10,CIV,LM,84,0,1,0,0,3,1,0,0,0,2,0,0,3,0,0,,,,,,
4,Bournemouth,Dan Gosling,4,ENG,"DF,MF",6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,
5,Bournemouth,Andrew Surman,6,ENG,RM,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,
6,Bournemouth,Eunan O'Kane,32,IRL,CM,90,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,
7,Bournemouth,Matt Ritchie,30,SCO,CM,89,0,0,0,0,2,0,0,0,2,0,0,4,1,1,0,,,,,,
8,Bournemouth,Adam Smith,15,ENG,"DF,MF",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
9,Bournemouth,Charlie Daniels,11,ENG,CB,90,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,,,,,,
10,Bournemouth,Steve Cook,3,ENG,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,,,,,,
11,Bournemouth,Tommy Elphick,5,ENG,RB,90,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,
12,Bournemouth,Simon Francis,2,ENG,CB,90,0,1,0,0,0,0,0,0,1,1,0,2,6,2,0,,,,,,
13,Bournemouth,Artur Boruc,1,POL,GK,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,3.0,3.0,1.0,33.3
