,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Southampton,Graziano Pellè,19,ITA,FW,90,1,0,0,0,8,2,0,0,0,1,1,0,0,0,0,,,,,,
1,Southampton,Dušan Tadić,11,SRB,AM,90,2,0,0,0,3,2,0,0,0,3,0,10,1,0,0,,,,,,
2,Southampton,Steven Davis,8,NIR,DM,45,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,
3,Southampton,Jay Rodriguez,9,ENG,"FW,MF",45,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,,,,,,
4,Southampton,Sadio Mané,10,SEN,AM,80,0,1,0,0,2,2,0,0,0,2,0,5,1,1,0,,,,,,
5,Southampton,Juanmi,20,ESP,"FW,MF",10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
6,Southampton,James Ward-Prowse,16,ENG,AM,90,0,0,0,0,2,1,0,0,0,0,0,5,1,1,0,,,,,,
7,Southampton,Oriol Romeu,14,ESP,DM,90,0,0,0,0,2,0,0,0,1,1,0,0,5,2,0,,,,,,
8,Southampton,Matt Targett,33,ENG,LB,90,0,0,0,0,0,0,0,0,0,2,0,3,4,3,0,,,,,,
9,Southampton,Maya Yoshida,3,JPN,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,,,,,,
10,Southampton,José Fonte,6,POR,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,,,,,,
11,Southampton,Cédric Soares,2,POR,RB,71,0,0,0,0,0,0,0,0,1,1,0,10,1,1,0,,,,,,
12,Southampton,Cuco Martina,15,CUW,"DF,MF",19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,
13,Southampton,Maarten Stekelenburg,22,NED,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,0.0,1.0,100.0
0,Norwich City,Cameron Jerome,10,ENG,FW,88,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,,,,,,
1,Norwich City,Gary Hooper,11,ENG,FW,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,
2,Norwich City,Wes Hoolahan,14,IRL,AM,32,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,,,
3,Norwich City,Andre Wisdom,3,ENG,DF,58,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,,,,,
4,Norwich City,Jonny Howson,8,ENG,DM,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,
5,Norwich City,Alexander Tettey,27,NOR,DM,90,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,,,,,,
6,Norwich City,Graham Dorrans,4,SCO,DM,69,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,,,,,,
7,Norwich City,Bradley Johnson,4,ENG,"DF,MF",21,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,,,,,
8,Norwich City,Nathan Redmond,22,ENG,DM,90,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,,,,,,
9,Norwich City,Robbie Brady,12,IRL,LB,90,0,0,0,0,0,0,0,0,2,1,0,7,1,2,0,,,,,,
10,Norwich City,Sébastien Bassong,6,CMR,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,,,,,,
11,Norwich City,Russell Martin,5,SCO,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
12,Norwich City,Steven Whittaker,2,SCO,RB,30,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,,,,,,
13,Norwich City,John Ruddy,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.0,3.0,5.0,62.5
