,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,West Ham,Enner Valencia,11,ECU,FW,85,0,1,0,0,3,0,0,0,0,3,2,0,2,1,0,,,,,,
1,West Ham,Victor Moses,20,NGA,"DF,FW",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
2,West Ham,Dimitri Payet,27,FRA,FW,90,0,0,0,0,2,2,0,0,0,2,1,8,0,0,0,,,,,,
3,West Ham,Michail Antonio,30,JAM,FW,88,1,0,0,0,5,1,0,0,0,1,2,3,2,1,0,,,,,,
4,West Ham,Nikica Jelavić,26,CRO,FW,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
5,West Ham,Mark Noble,16,ENG,CM,90,0,1,0,0,2,1,1,0,3,1,0,0,1,0,0,,,,,,
6,West Ham,Alex Song,4,CMR,CM,90,0,0,0,0,1,0,1,0,3,1,0,0,3,2,0,,,,,,
7,West Ham,Cheikhou Kouyaté,8,SEN,CM,89,1,0,0,0,6,2,0,0,2,1,0,0,2,1,0,,,,,,
8,West Ham,Pedro Obiang,14,EQG,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9,West Ham,Aaron Cresswell,3,ENG,LB,90,0,0,0,0,1,0,0,0,0,1,0,5,0,2,0,,,,,,
10,West Ham,Winston Reid,2,NZL,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,,,,,,
11,West Ham,James Collins,19,WAL,CB,90,0,0,0,0,1,0,1,0,1,0,0,0,2,2,0,,,,,,
12,West Ham,James Tomkins,5,ENG,RB,90,0,0,0,0,3,0,0,0,0,0,0,3,2,4,0,,,,,,
13,West Ham,Adrián,13,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,0.0,2.0,100.0
0,Aston Villa,Gabby Agbonlahor,11,ENG,FW,79,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,,,,,,
1,Aston Villa,Scott Sinclair,9,ENG,"FW,MF",11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
2,Aston Villa,Jordan Ayew,19,GHA,FW,16,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,,,,,,
3,Aston Villa,Carles Gil,25,ESP,FW,70,0,0,0,0,1,1,0,0,0,2,0,3,1,0,0,,,,,,
4,Aston Villa,Kieran Richardson,18,ENG,"DF,MF",20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,
5,Aston Villa,Jordan Veretout,17,FRA,CM,90,0,0,0,0,1,1,0,0,1,2,0,1,2,5,0,,,,,,
6,Aston Villa,Idrissa Gana Gueye,8,SEN,CM,90,0,0,0,0,2,0,0,0,2,0,0,0,6,1,0,,,,,,
7,Aston Villa,Leandro Bacuna,7,CUW,CM,90,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,,,,,,
8,Aston Villa,Aly Cissokho,43,FRA,LB,90,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,,,,,,
9,Aston Villa,Joleon Lescott,16,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,,,,,
10,Aston Villa,Jores Okore,5,DEN,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,,,,,,
11,Aston Villa,Micah Richards,4,ENG,RB,90,0,0,0,0,0,0,0,0,3,2,0,0,2,3,0,,,,,,
12,Aston Villa,Mark Bunn,31,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,2.0,4.0,66.7
