,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Manchester City,Wilfried Bony,14,CIV,FW,83,1,0,0,0,3,2,1,0,2,1,2,0,0,0,0,,,,,,
1,Manchester City,Kelechi Iheanacho,72,NGA,"FW,MF",7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,
2,Manchester City,Raheem Sterling,7,ENG,AM,45,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,,,,,,
3,Manchester City,Fabian Delph,18,ENG,"DF,MF",45,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,,,,,,
4,Manchester City,David Silva,21,ESP,AM,67,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,,,,,,
5,Manchester City,Kevin De Bruyne,17,BEL,"FW,MF",23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,,,,,
6,Manchester City,Jesús Navas,15,ESP,AM,90,0,1,0,0,1,0,0,0,3,1,0,2,1,3,0,,,,,,
7,Manchester City,Fernandinho,25,BRA,DM,90,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,,,,,,
8,Manchester City,Yaya Touré,42,CIV,DM,90,0,1,0,0,5,2,0,0,2,1,0,0,2,1,0,,,,,,
9,Manchester City,Gaël Clichy,22,FRA,LB,90,0,0,0,0,0,0,0,0,2,1,0,2,2,5,0,,,,,,
10,Manchester City,Eliaquim Mangala,20,FRA,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,,,,,,
11,Manchester City,Nicolás Otamendi,30,ARG,CB,90,0,0,0,0,2,0,0,0,0,1,0,0,1,2,0,,,,,,
12,Manchester City,Bacary Sagna,3,FRA,RB,90,0,0,0,0,0,0,1,0,1,2,0,2,1,1,0,,,,,,
13,Manchester City,Joe Hart,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,7.0,1.0,6.0,85.7
0,Swansea City,Gylfi Sigurðsson,23,ISL,AM,90,0,0,0,0,5,4,0,0,1,0,1,9,2,0,0,,,,,,
1,Swansea City,Wayne Routledge,15,ENG,AM,75,0,0,0,0,1,1,0,0,4,1,1,1,0,0,0,,,,,,
2,Swansea City,Modou Barrow,58,GAM,"FW,MF",15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
3,Swansea City,André Ayew,10,GHA,FW,82,0,0,0,0,1,0,0,0,3,1,2,0,1,0,0,,,,,,
4,Swansea City,Bafétimbi Gomis,18,FRA,FW,8,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,,,,,,
5,Swansea City,Ki Sung-yueng,4,KOR,AM,90,0,0,0,0,1,1,0,0,0,2,0,0,2,1,0,,,,,,
6,Swansea City,Leon Britton,7,ENG,DM,74,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,,,,,,
7,Swansea City,Jefferson Montero,20,ECU,"FW,MF",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8,Swansea City,Jack Cork,24,ENG,DM,90,0,0,0,0,1,0,0,0,1,3,1,0,4,0,0,,,,,,
9,Swansea City,Neil Taylor,3,WAL,LB,90,0,0,0,0,0,0,1,0,3,2,0,1,1,0,0,,,,,,
10,Swansea City,Ashley Williams,6,WAL,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
11,Swansea City,Federico Fernández,33,ARG,CB,90,0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,,,,,,
12,Swansea City,Àngel Rangel,22,ESP,RB,90,0,0,0,0,1,0,0,0,1,1,1,3,1,0,0,,,,,,
13,Swansea City,Łukasz Fabiański,1,POL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,2.0,3.0,60.0
