,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Bournemouth,Joshua King,17,NOR,AM,90,1,0,0,0,6,1,0,0,1,1,0,1,1,0,0,,,,,,
1,Bournemouth,Benik Afobe,9,COD,FW,64,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,,,,,,
2,Bournemouth,Lewis Grabban,28,ENG,"FW,MF",26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,
3,Bournemouth,Max Gradel,10,CIV,DM,75,1,1,0,0,2,1,0,0,1,2,0,3,2,2,0,,,,,,
4,Bournemouth,Marc Pugh,7,ENG,"FW,MF",15,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,
5,Bournemouth,Andrew Surman,6,ENG,DM,90,0,0,0,0,1,0,0,0,3,0,0,0,0,8,0,,,,,,
6,Bournemouth,Dan Gosling,4,ENG,DM,45,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,,,,,,
7,Bournemouth,Eunan O'Kane,32,IRL,MF,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
8,Bournemouth,Matt Ritchie,30,SCO,DM,90,0,1,0,0,1,0,0,0,1,4,0,3,2,3,0,,,,,,
9,Bournemouth,Charlie Daniels,11,ENG,LB,90,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,,,,,,
10,Bournemouth,Steve Cook,3,ENG,CB,90,1,0,0,0,1,1,0,0,1,0,0,1,0,6,0,,,,,,
11,Bournemouth,Simon Francis,2,ENG,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,,,,,
12,Bournemouth,Adam Smith,15,ENG,RB,90,0,0,0,0,0,0,0,0,0,3,0,3,2,1,0,,,,,,
13,Bournemouth,Artur Boruc,1,POL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,2.0,2.0,50.0
0,Swansea City,Alberto Paloschi,9,ITA,FW,90,0,0,0,0,2,2,0,0,1,1,0,0,3,1,0,,,,,,
1,Swansea City,Wayne Routledge,15,ENG,FW,59,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,,,,,,
2,Swansea City,Bafétimbi Gomis,18,FRA,FW,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,
3,Swansea City,Gylfi Sigurðsson,23,ISL,LM,90,1,0,0,0,2,1,0,0,0,0,0,8,3,1,0,,,,,,
4,Swansea City,Modou Barrow,58,GAM,CM,79,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,,,,,,
5,Swansea City,Marvin Emnes,11,NED,"FW,MF",11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,
6,Swansea City,Leroy Fer,8,NED,CM,83,0,1,0,0,1,0,0,0,1,4,0,0,4,0,0,,,,,,
7,Swansea City,Ki Sung-yueng,4,KOR,MF,7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,
8,Swansea City,Jack Cork,24,ENG,RM,90,0,0,0,0,0,0,0,0,1,2,0,0,5,4,0,,,,,,
9,Swansea City,Neil Taylor,3,WAL,LB,90,0,0,0,0,1,0,0,0,2,1,0,4,1,2,0,,,,,,
10,Swansea City,Ashley Williams,6,WAL,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,,,,,,
11,Swansea City,Federico Fernández,33,ARG,CB,90,0,0,0,0,1,0,0,0,1,1,0,0,2,3,0,,,,,,
12,Swansea City,Àngel Rangel,22,ESP,RB,90,0,0,0,0,1,0,0,0,1,2,0,2,3,4,0,,,,,,
13,Swansea City,Łukasz Fabiański,1,POL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,3.0,1.0,25.0
