,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,West Brom,Salomón Rondón,9,VEN,FW,90,0,0,0,0,1,1,0,0,3,0,2,3,1,1,0,,,,,,
1,West Brom,James McClean,14,IRL,FW,60,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,,,,,,
2,West Brom,Saido Berahino,18,BDI,"FW,MF",30,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,,,,,,
3,West Brom,Craig Gardner,8,ENG,LM,77,0,0,0,0,5,3,0,0,2,0,1,3,0,0,0,,,,,,
4,West Brom,Stéphane Sessègnon,29,BEN,"FW,MF",13,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,,,,,,
5,West Brom,Jonathan Leko,45,ENG,CM,90,0,0,0,0,0,0,0,0,2,1,0,0,2,3,0,,,,,,
6,West Brom,Claudio Yacob,5,ARG,RM,61,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,,,,,,
7,West Brom,Sandro,30,BRA,MF,29,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,,,,,,
8,West Brom,Darren Fletcher,24,SCO,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
9,West Brom,Jonny Evans,6,NIR,LB,90,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,,,,,,
10,West Brom,Jonas Olsson,3,SWE,CB,90,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,,,,,,
11,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,,,,,,
12,West Brom,Craig Dawson,25,ENG,RB,90,0,0,0,0,2,0,0,0,1,1,0,4,1,5,0,,,,,,
13,West Brom,Ben Foster,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,3.0,1.0,25.0
0,West Ham,Andy Carroll,9,ENG,FW,90,0,1,0,0,1,0,0,0,3,2,1,2,1,1,0,,,,,,
1,West Ham,Diafra Sakho,15,SEN,FW,65,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,,,,,,
2,West Ham,Emmanuel Emenike,29,NGA,FW,25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,
3,West Ham,Dimitri Payet,27,FRA,FW,80,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,,,,,,
4,West Ham,Victor Moses,20,NGA,"DF,FW",10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,
5,West Ham,Cheikhou Kouyaté,8,SEN,CM,90,1,1,0,0,1,1,0,0,1,0,0,0,3,5,0,,,,,,
6,West Ham,Mark Noble,16,ENG,CM,90,2,0,0,0,3,3,0,0,0,2,0,0,3,2,0,,,,,,
7,West Ham,Manuel Lanzini,10,ARG,CM,86,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,,,,,,
8,West Ham,Reece Oxford,35,ENG,DF,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,
9,West Ham,Aaron Cresswell,3,ENG,LB,90,0,0,0,0,0,0,0,0,1,3,0,3,2,1,0,,,,,,
10,West Ham,Angelo Ogbonna,21,ITA,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,,,,,,
11,West Ham,Winston Reid,2,NZL,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,,,,,,
12,West Ham,Michail Antonio,30,JAM,RB,90,0,0,0,0,1,0,0,0,0,1,0,0,2,5,0,,,,,,
13,West Ham,Adrián,13,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,0.0,3.0,100.0
