,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Arsenal,Danny Welbeck,23,ENG,FW,68,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,,,,,,
1,Arsenal,Olivier Giroud,12,FRA,FW,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,
2,Arsenal,Alex Iwobi,17,NGA,FW,73,1,0,0,0,4,3,0,0,0,1,0,0,0,0,0,,,,,,
3,Arsenal,Theo Walcott,14,ENG,"FW,MF",17,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,,,,,
4,Arsenal,Mesut Özil,11,GER,LM,90,0,0,0,0,2,1,0,0,0,3,0,7,1,0,0,,,,,,
5,Arsenal,Alexis Sánchez,7,CHI,CM,78,1,1,0,0,4,4,0,0,0,0,1,2,1,2,0,,,,,,
6,Arsenal,Joel Campbell,28,CRC,"FW,MF",12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
7,Arsenal,Francis Coquelin,34,FRA,CM,90,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,,,,,,
8,Arsenal,Mohamed Elneny,35,EGY,RM,90,0,0,0,0,1,0,1,0,2,2,0,1,2,2,0,,,,,,
9,Arsenal,Nacho Monreal,18,ESP,LB,90,0,0,0,0,1,0,0,0,2,1,0,2,2,3,0,,,,,,
10,Arsenal,Laurent Koscielny,6,FRA,CB,90,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,,,,,,
11,Arsenal,Gabriel Paulista,5,BRA,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,
12,Arsenal,Héctor Bellerín,24,ESP,RB,90,1,0,0,0,1,1,0,0,1,0,0,2,2,3,0,,,,,,
13,Arsenal,David Ospina,13,COL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,0.0,2.0,100.0
0,Watford,Troy Deeney,9,ENG,FW,90,0,0,0,0,2,2,0,0,0,0,2,0,3,1,0,,,,,,
1,Watford,Odion Ighalo,24,NGA,FW,45,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,
2,Watford,Nordin Amrabat,7,MAR,"FW,MF",45,0,0,0,0,1,0,0,0,1,4,0,2,0,0,0,,,,,,
3,Watford,Étienne Capoue,29,FRA,LM,40,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,,,,,,
4,Watford,Ikechi Anya,21,SCO,"FW,MF",50,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,,,,
5,Watford,Mario Suárez,4,ESP,RM,90,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,,,,,,
6,Watford,Ben Watson,23,ENG,CM,90,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,,,,,,
7,Watford,Almen Abdi,22,SUI,CM,68,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,,,,
8,Watford,Adlène Guedioura,17,ALG,MF,22,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,,,,,,
9,Watford,Nathan Aké,16,NED,LB,90,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,,,,,,
10,Watford,Craig Cathcart,15,NIR,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
11,Watford,Sebastian Prödl,5,AUT,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,1,6,0,,,,,,
12,Watford,Allan Nyom,2,CMR,RB,90,0,0,0,0,0,0,1,0,2,1,0,7,2,3,0,,,,,,
13,Watford,Heurelho Gomes,1,BRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12.0,4.0,8.0,66.7
