,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Watford,Troy Deeney,9,ENG,FW,90,0,0,0,0,3,1,0,0,2,0,0,0,0,1,0,,,,,,
1,Watford,Odion Ighalo,24,NGA,FW,90,0,0,0,0,1,1,0,0,2,3,2,1,0,0,0,,,,,,
2,Watford,Étienne Capoue,29,FRA,LM,87,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,,,,,,
3,Watford,Obbi Oulare,10,BEL,FW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4,Watford,Ben Watson,23,ENG,CM,90,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,,,,,,
5,Watford,Mario Suárez,4,ESP,CM,64,0,0,0,0,1,1,0,0,0,1,0,0,4,5,0,,,,,,
6,Watford,Almen Abdi,22,SUI,MF,26,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,,,,,,
7,Watford,Nordin Amrabat,7,MAR,RM,90,0,0,0,0,2,1,1,0,2,3,0,5,1,0,0,,,,,,
8,Watford,José Holebas,25,GRE,LB,90,0,0,0,0,1,0,0,0,1,1,0,2,3,4,0,,,,,,
9,Watford,Nathan Aké,16,NED,CB,90,0,0,0,0,2,0,1,0,1,0,0,0,4,4,0,,,,,,
10,Watford,Sebastian Prödl,5,AUT,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,,,,,
11,Watford,Allan Nyom,2,CMR,RB,81,0,0,0,0,0,0,0,0,1,1,0,5,3,1,0,,,,,,
12,Watford,Ikechi Anya,21,SCO,"FW,MF",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
13,Watford,Heurelho Gomes,1,BRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,1.0,5.0,83.3
0,Leicester City,Jamie Vardy,9,ENG,FW,90,0,0,0,0,3,1,0,0,0,1,1,1,1,1,0,,,,,,
1,Leicester City,Shinji Okazaki,20,JPN,FW,45,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,,,,,,
2,Leicester City,Andy King,10,WAL,MF,45,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,,,,,,
3,Leicester City,Marc Albrighton,11,ENG,LM,45,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,,,,,,
4,Leicester City,Jeffrey Schlupp,15,GHA,"DF,FW",45,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,,,,,,
5,Leicester City,N'Golo Kanté,14,FRA,CM,90,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,,,,,,
6,Leicester City,Danny Drinkwater,4,ENG,CM,90,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,,,,,,
7,Leicester City,Riyad Mahrez,26,ALG,RM,84,1,0,0,0,2,2,0,0,0,1,0,3,0,2,0,,,,,,
8,Leicester City,Daniel Amartey,13,GHA,"DF,MF",6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
9,Leicester City,Christian Fuchs,28,AUT,LB,90,0,0,0,0,1,1,1,0,2,1,0,6,2,1,0,,,,,,
10,Leicester City,Robert Huth,6,GER,CB,90,0,0,0,0,3,1,0,0,0,0,0,0,1,3,0,,,,,,
11,Leicester City,Wes Morgan,5,JAM,CB,90,0,0,0,0,1,1,1,0,4,1,0,0,1,2,0,,,,,,
12,Leicester City,Danny Simpson,17,ENG,RB,90,0,0,0,0,1,0,0,0,1,2,0,1,1,1,0,,,,,,
13,Leicester City,Kasper Schmeichel,1,DEN,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,0.0,4.0,100.0
