,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,West Brom,Salomón Rondón,9,VEN,FW,90,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,,,,,,
1,West Brom,Craig Gardner,8,ENG,FW,72,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,,,,,,
2,West Brom,Alex Pritchard,20,ENG,"FW,MF",18,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,,,,,
3,West Brom,Saido Berahino,18,BDI,LM,90,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,,,,,,
4,West Brom,Stéphane Sessègnon,29,BEN,CM,85,0,0,0,0,1,0,0,0,1,1,0,2,0,1,0,,,,,,
5,West Brom,Rickie Lambert,17,ENG,FW,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
6,West Brom,Claudio Yacob,5,ARG,RM,90,0,0,0,0,2,0,0,0,2,4,0,0,4,3,0,,,,,,
7,West Brom,Darren Fletcher,24,SCO,CM,90,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,,,,,,
8,West Brom,Jonny Evans,6,NIR,LB,90,0,0,0,0,0,0,0,0,0,1,0,2,2,6,0,,,,,,
9,West Brom,Jonas Olsson,3,SWE,CB,59,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,,,,,,
10,West Brom,James McClean,14,IRL,"DF,FW",31,0,0,0,0,0,0,0,0,0,0,0,7,2,3,0,,,,,,
11,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,,,,,,
12,West Brom,Craig Dawson,25,ENG,RB,90,0,0,0,0,2,0,0,0,2,2,0,2,1,0,0,,,,,,
13,West Brom,Ben Foster,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,1.0,0.0,0.0
0,Norwich City,Dieumerci Mbokani,9,COD,FW,90,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,,,,,,
1,Norwich City,Patrick Bamford,11,ENG,FW,71,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,,,,,,
2,Norwich City,Steven Naismith,7,SCO,"FW,MF",19,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,
3,Norwich City,Matt Jarvis,16,ENG,LM,89,0,1,0,0,0,0,0,0,0,1,0,7,1,0,0,,,,,,
4,Norwich City,Ivo Pinto,25,POR,DF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Norwich City,Jonny Howson,8,ENG,CM,90,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,,,,,,
6,Norwich City,Gary O'Neil,28,ENG,CM,90,0,0,0,0,1,0,0,0,2,0,0,3,4,0,0,,,,,,
7,Norwich City,Robbie Brady,12,IRL,RM,76,1,0,0,0,3,1,0,0,2,1,0,7,2,1,0,,,,,,
8,Norwich City,Vadis Odjidja-Ofoe,32,BEL,"DF,MF",14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,
9,Norwich City,Martin Olsson,23,SWE,LB,90,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,,,,,,
10,Norwich City,Sébastien Bassong,6,CMR,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
11,Norwich City,Timm Klose,15,SUI,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,,,,,,
12,Norwich City,Russell Martin,5,SCO,RB,90,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,,,,,,
13,Norwich City,John Ruddy,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,0.0,
