,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Liverpool,Daniel Sturridge,15,ENG,FW,90,0,0,0,0,5,2,0,0,0,2,0,2,0,1,0,,,,,,
1,Liverpool,Roberto Firmino,11,BRA,AM,90,0,0,0,0,5,0,0,0,2,0,1,1,5,2,0,,,,,,
2,Liverpool,Philippe Coutinho,10,BRA,DM,90,0,0,0,0,5,2,0,0,0,3,0,1,1,1,0,,,,,,
3,Liverpool,Emre Can,23,GER,DM,90,0,0,0,0,3,2,1,0,2,4,0,0,3,4,0,,,,,,
4,Liverpool,James Milner,7,ENG,DM,74,0,0,0,0,1,0,1,0,3,0,0,8,1,1,0,,,,,,
5,Liverpool,Joe Allen,24,WAL,MF,16,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,,,,,,
6,Liverpool,Adam Lallana,20,ENG,DM,74,0,0,0,0,4,1,0,0,1,0,0,0,4,1,0,,,,,,
7,Liverpool,Christian Benteke,9,BEL,FW,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,
8,Liverpool,Alberto Moreno,18,ESP,LB,90,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,,,,,,
9,Liverpool,Kolo Touré,4,CIV,CB,87,0,0,0,0,1,1,1,0,1,0,0,1,2,1,0,,,,,,
10,Liverpool,Sheyi Ojo,54,ENG,"FW,MF",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
11,Liverpool,Dejan Lovren,6,CRO,CB,90,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,,,,,,
12,Liverpool,Nathaniel Clyne,2,ENG,RB,90,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,,,,,,
13,Liverpool,Simon Mignolet,22,BEL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.0,1.0,6.0,85.7
0,Chelsea,Bertrand Traoré,14,BFA,FW,73,0,0,0,0,4,2,0,0,2,0,1,0,2,0,0,,,,,,
1,Chelsea,Tammy Abraham,42,ENG,FW,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,
2,Chelsea,Pedro,11,ESP,AM,89,0,0,0,0,3,2,0,0,0,0,0,2,2,3,0,,,,,,
3,Chelsea,Ruben Loftus-Cheek,14,ENG,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
4,Chelsea,Eden Hazard,10,BEL,AM,90,1,0,0,0,3,3,0,0,1,6,0,1,3,0,0,,,,,,
5,Chelsea,Willian,22,BRA,AM,56,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,,,,,,
6,Chelsea,Kenedy,16,BRA,"FW,MF",34,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,,,,
7,Chelsea,Nemanja Matić,21,SRB,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,,,,
8,Chelsea,Cesc Fàbregas,4,ESP,DM,90,0,0,0,0,1,0,0,0,3,3,0,3,4,1,0,,,,,,
9,Chelsea,Baba Rahman,6,GHA,LB,90,0,1,0,0,0,0,0,0,0,1,1,0,2,3,0,,,,,,
10,Chelsea,John Obi Mikel,12,NGA,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,
11,Chelsea,Gary Cahill,24,ENG,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
12,Chelsea,César Azpilicueta,28,ESP,RB,90,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,,,,,,
13,Chelsea,Asmir Begović,1,BIH,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,8.0,1.0,7.0,87.5
