,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Manchester City,Wilfried Bony,14,CIV,FW,59,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,,,,,,
1,Manchester City,Kevin De Bruyne,17,BEL,"FW,MF",31,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,,,,,,
2,Manchester City,Sergio Agüero,10,ARG,FW,89,1,1,1,1,4,3,0,0,0,1,1,3,2,0,0,,,,,,
3,Manchester City,Gaël Clichy,22,FRA,DF,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
4,Manchester City,Samir Nasri,8,FRA,LM,90,1,0,0,0,3,1,0,0,0,1,0,6,2,0,0,,,,,,
5,Manchester City,Fabian Delph,18,ENG,CM,59,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,,,,,,
6,Manchester City,Yaya Touré,42,CIV,MF,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
7,Manchester City,Fernando,6,BRA,CM,90,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,,,,,,
8,Manchester City,Jesús Navas,15,ESP,RM,90,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,,,,,,
9,Manchester City,Aleksandar Kolarov,11,SRB,LB,90,0,0,0,0,3,0,0,0,1,1,0,8,1,1,0,,,,,,
10,Manchester City,Eliaquim Mangala,20,FRA,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,,,,,,
11,Manchester City,Nicolás Otamendi,30,ARG,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,,,,
12,Manchester City,Pablo Zabaleta,5,ARG,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,
13,Manchester City,Joe Hart,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,1.0,1.0,50.0
0,West Brom,Salomón Rondón,9,VEN,FW,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
1,West Brom,Craig Gardner,8,ENG,MF,70,0,0,0,0,5,1,1,0,1,2,0,9,1,1,0,,,,,,
2,West Brom,James McClean,14,IRL,AM,90,0,1,0,0,2,0,0,0,0,1,0,6,2,1,0,,,,,,
3,West Brom,Saido Berahino,18,BDI,AM,90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,
4,West Brom,Stéphane Sessègnon,29,BEN,AM,79,1,0,0,0,3,1,0,0,1,2,0,5,1,2,0,,,,,,
5,West Brom,Jonathan Leko,45,ENG,"FW,MF",11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,
6,West Brom,Darren Fletcher,24,SCO,DM,90,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,,,,,,
7,West Brom,Sandro,30,BRA,DM,90,0,0,0,0,0,0,0,0,3,1,0,0,1,2,0,,,,,,
8,West Brom,James Chester,4,WAL,LB,90,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,,,,,,
9,West Brom,Jonny Evans,6,NIR,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,,,,,,
10,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,,,,,,
11,West Brom,Craig Dawson,25,ENG,RB,90,0,0,0,0,0,0,0,0,0,0,1,8,2,2,0,,,,,,
12,West Brom,Ben Foster,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,2.0,2.0,66.7
