,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Swansea City,André Ayew,10,GHA,FW,90,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,,,,,,
1,Swansea City,Jefferson Montero,20,ECU,AM,45,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,,,,,,
2,Swansea City,Jack Cork,24,ENG,"DF,MF",45,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,,,,,,
3,Swansea City,Gylfi Sigurðsson,23,ISL,AM,90,0,0,0,0,1,1,0,0,2,1,0,0,0,2,0,,,,,,
4,Swansea City,Wayne Routledge,15,ENG,AM,89,0,0,0,0,0,0,0,0,3,3,0,1,2,0,0,,,,,,
5,Swansea City,Modou Barrow,58,GAM,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Swansea City,Ki Sung-yueng,4,KOR,DM,90,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,,,,,,
7,Swansea City,Leon Britton,7,ENG,DM,89,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,,,,,,
8,Swansea City,Jonjo Shelvey,8,ENG,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9,Swansea City,Neil Taylor,3,WAL,LB,90,0,0,0,0,1,0,0,0,1,0,0,2,1,3,0,,,,,,
10,Swansea City,Ashley Williams,6,WAL,CB,90,0,0,0,0,0,0,0,0,2,2,0,0,2,4,0,,,,,,
11,Swansea City,Federico Fernández,33,ARG,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,,,
12,Swansea City,Àngel Rangel,22,ESP,RB,90,0,1,0,0,2,0,1,0,0,0,0,0,2,3,0,,,,,,
13,Swansea City,Łukasz Fabiański,1,POL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,0.0,3.0,100.0
0,West Brom,Rickie Lambert,17,ENG,FW,90,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,,,,,,
1,West Brom,James Morrison,7,SCO,LW,90,0,0,0,0,2,1,0,0,0,0,0,1,1,3,0,,,,,,
2,West Brom,Chris Brunt,11,NIR,LB,90,0,0,0,0,2,0,0,0,1,0,0,10,1,2,0,,,,,,
3,West Brom,Claudio Yacob,5,ARG,AM,80,0,0,0,0,0,0,1,0,2,1,0,0,2,4,0,,,,,,
4,West Brom,Callum McManaman,19,ENG,"FW,MF",10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,
5,West Brom,Darren Fletcher,24,SCO,AM,90,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0,,,,,,
6,West Brom,Craig Gardner,8,ENG,RW,58,0,0,0,0,0,0,0,0,0,2,2,4,1,0,0,,,,,,
7,West Brom,Stéphane Sessègnon,29,BEN,"FW,MF",32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,
8,West Brom,Jonny Evans,6,NIR,DM,90,0,0,0,0,0,0,0,0,1,4,0,0,2,9,0,,,,,,
9,West Brom,Jonas Olsson,3,SWE,CB,59,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,,,,,,
10,West Brom,Saido Berahino,18,BDI,"FW,MF",31,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,,,,,,
11,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,,,,,,
12,West Brom,Craig Dawson,25,ENG,RB,90,0,0,0,0,1,1,0,0,2,0,0,12,1,0,0,,,,,,
13,West Brom,Boaz Myhill,13,WAL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,1.0,1.0,50.0
