,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Manchester Utd,Marcus Rashford,19,ENG,FW,79,2,1,0,0,2,2,0,0,0,1,0,0,1,0,0,,,,,,
1,Manchester Utd,Adnan Januzaj,11,BEL,"FW,MF",11,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,,,,,,
2,Manchester Utd,Memphis Depay,7,NED,AM,90,0,0,0,0,3,2,0,0,3,2,1,2,1,2,0,,,,,,
3,Manchester Utd,Juan Mata,8,ESP,AM,90,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,,,,,,
4,Manchester Utd,Ander Herrera,21,ESP,DM,89,1,0,0,0,1,1,1,0,5,1,0,2,4,0,0,,,,,,
5,Manchester Utd,James Weir,47,ENG,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Manchester Utd,Jesse Lingard,14,ENG,AM,90,0,1,0,0,0,0,0,0,2,4,1,2,1,1,0,,,,,,
7,Manchester Utd,Morgan Schneiderlin,28,FRA,DM,90,0,0,0,0,1,0,0,0,2,2,0,0,4,3,0,,,,,,
8,Manchester Utd,Marcos Rojo,5,ARG,LB,54,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,,,,,,
9,Manchester Utd,Timothy Fosu-Mensah,24,NED,DF,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
10,Manchester Utd,Daley Blind,17,NED,CB,90,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,,,,,,
11,Manchester Utd,Michael Carrick,16,ENG,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,,,,,,
12,Manchester Utd,Guillermo Varela,30,URU,RB,90,0,0,0,0,0,0,1,0,2,3,0,1,2,4,0,,,,,,
13,Manchester Utd,David de Gea,1,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,2.0,3.0,60.0
0,Arsenal,Theo Walcott,14,ENG,AM,62,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,
1,Arsenal,Olivier Giroud,12,FRA,FW,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,
2,Arsenal,Alexis Sánchez,7,CHI,AM,90,0,0,0,0,3,0,0,0,0,4,1,5,0,1,0,,,,,,
3,Arsenal,Mesut Özil,11,GER,AM,90,1,1,0,0,2,1,1,0,4,1,0,7,2,1,0,,,,,,
4,Arsenal,Danny Welbeck,23,ENG,FW,82,1,0,0,0,3,2,0,0,2,3,0,0,1,0,0,,,,,,
5,Arsenal,Alex Iwobi,17,NGA,"FW,MF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Arsenal,Aaron Ramsey,16,WAL,DM,90,0,0,0,0,1,0,1,0,2,3,0,0,1,2,0,,,,,,
7,Arsenal,Francis Coquelin,34,FRA,DM,69,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,,,,,,
8,Arsenal,Mohamed Elneny,35,EGY,MF,21,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,,,,,,
9,Arsenal,Nacho Monreal,18,ESP,LB,90,0,0,0,0,1,1,0,0,1,3,0,1,1,2,0,,,,,,
10,Arsenal,Laurent Koscielny,6,FRA,CB,90,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,,,,,,
11,Arsenal,Gabriel Paulista,5,BRA,CB,90,0,0,0,0,1,0,0,0,1,1,0,0,2,4,0,,,,,,
12,Arsenal,Héctor Bellerín,24,ESP,RB,90,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,,,,,,
13,Arsenal,Petr Čech,33,CZE,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,3.0,2.0,40.0
