,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Swansea City,André Ayew,10,GHA,FW,81,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,,,,,,
1,Swansea City,Bafétimbi Gomis,18,FRA,FW,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,
2,Swansea City,Wayne Routledge,15,ENG,FW,65,0,0,0,0,0,0,0,0,1,2,2,9,1,0,0,,,,,,
3,Swansea City,Modou Barrow,58,GAM,"FW,MF",25,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,,,,,
4,Swansea City,Gylfi Sigurðsson,23,ISL,FW,90,0,0,0,0,0,0,1,0,0,1,1,7,1,1,0,,,,,,
5,Swansea City,Ki Sung-yueng,4,KOR,CM,86,0,1,0,0,1,0,0,0,1,1,1,2,1,0,0,,,,,,
6,Swansea City,Jordi Amat,2,ESP,DF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
7,Swansea City,Leon Britton,7,ENG,CM,90,0,0,0,0,1,0,1,0,1,0,0,0,1,4,0,,,,,,
8,Swansea City,Jack Cork,24,ENG,CM,90,0,0,0,0,3,0,0,0,1,0,0,4,6,4,0,,,,,,
9,Swansea City,Neil Taylor,3,WAL,LB,90,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,,,,,,
10,Swansea City,Ashley Williams,6,WAL,CB,90,1,0,0,0,1,1,0,0,1,2,0,0,3,2,0,,,,,,
11,Swansea City,Federico Fernández,33,ARG,CB,90,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,,,,,,
12,Swansea City,Kyle Naughton,26,ENG,RB,90,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,,,,,,
13,Swansea City,Łukasz Fabiański,1,POL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,0.0,2.0,100.0
0,Watford,Troy Deeney,9,ENG,FW,90,0,0,0,0,3,0,0,0,1,1,0,1,2,0,0,,,,,,
1,Watford,Odion Ighalo,24,NGA,FW,90,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,,,,,,
2,Watford,José Manuel Jurado,7,ESP,LM,90,0,0,0,0,6,2,1,0,1,0,0,1,1,1,0,,,,,,
3,Watford,Ben Watson,23,ENG,CM,90,0,0,0,0,1,0,0,0,1,1,0,7,2,5,0,,,,,,
4,Watford,Valon Behrami,11,SUI,RM,86,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,,,,,,
5,Watford,Obbi Oulare,10,BEL,FW,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
6,Watford,Étienne Capoue,29,FRA,CM,90,0,0,0,0,0,0,0,0,1,0,0,4,5,1,0,,,,,,
7,Watford,Nathan Aké,16,NED,LB,90,0,0,0,0,0,0,0,0,2,0,0,5,5,6,0,,,,,,
8,Watford,Miguel Britos,3,URU,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,,,,,,
9,Watford,Craig Cathcart,15,NIR,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,
10,Watford,Allan Nyom,2,CMR,RB,73,0,0,0,0,0,0,1,0,2,0,0,3,2,1,0,,,,,,
11,Watford,Juan Carlos Paredes,14,ECU,"DF,MF",17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,
12,Watford,Heurelho Gomes,1,BRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,1.0,1.0,50.0
