,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Aston Villa,Jordan Ayew,19,GHA,FW,83,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,
1,Aston Villa,Rudy Gestede,39,BEN,FW,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
2,Aston Villa,Scott Sinclair,9,ENG,AM,71,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,,,,
3,Aston Villa,Leandro Bacuna,7,CUW,"DF,MF",19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,
4,Aston Villa,Carles Gil,25,ESP,AM,64,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,,,,,,
5,Aston Villa,Charles N'Zogbia,28,FRA,"DF,FW",26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,
6,Aston Villa,Idrissa Gana Gueye,8,SEN,DM,90,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,,,,,,
7,Aston Villa,Carlos Sánchez,24,COL,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8,Aston Villa,Jordan Veretout,17,FRA,AM,90,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,,,,,,
9,Aston Villa,Jordan Amavi,23,FRA,LB,90,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,,,,,,
10,Aston Villa,Ciaran Clark,6,IRL,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
11,Aston Villa,Micah Richards,4,ENG,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,1,4,0,,,,,,
12,Aston Villa,Alan Hutton,21,SCO,RB,90,0,0,0,0,0,0,0,0,1,0,0,3,1,6,0,,,,,,
13,Aston Villa,Brad Guzan,1,USA,GK,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,3.0,0.0,3.0,100.0
0,Manchester City,Wilfried Bony,14,CIV,FW,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1,Manchester City,Jesús Navas,15,ESP,"DF,MF",66,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,,,,,,
2,Manchester City,Raheem Sterling,7,ENG,AM,83,0,0,0,0,4,1,0,0,2,0,0,1,0,0,0,,,,,,
3,Manchester City,Kelechi Iheanacho,72,NGA,"FW,MF",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
4,Manchester City,Yaya Touré,42,CIV,AM,77,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,
5,Manchester City,Fabian Delph,18,ENG,"DF,MF",13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Manchester City,Kevin De Bruyne,17,BEL,AM,90,0,0,0,0,0,0,0,0,1,1,1,8,0,0,0,,,,,,
7,Manchester City,Fernando,6,BRA,DM,90,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,,,,,,
8,Manchester City,Fernandinho,25,BRA,DM,90,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,,,,,,
9,Manchester City,Aleksandar Kolarov,11,SRB,LB,90,0,0,0,0,3,2,0,0,1,1,0,8,1,1,0,,,,,,
10,Manchester City,Nicolás Otamendi,30,ARG,CB,90,0,0,0,0,1,0,1,0,1,2,0,0,1,4,0,,,,,,
11,Manchester City,Vincent Kompany,4,BEL,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,,,,,,
12,Manchester City,Bacary Sagna,3,FRA,RB,90,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,,,,,,
13,Manchester City,Joe Hart,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0.0,0.0,0.0,
