,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Crystal Palace,Connor Wickham,21,ENG,FW,85,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,,,,,,
1,Crystal Palace,Patrick Bamford,8,ENG,"FW,MF",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
2,Crystal Palace,Yannick Bolasie,10,COD,AM,90,2,0,0,0,5,3,0,0,0,2,2,8,1,0,0,,,,,,
3,Crystal Palace,Jason Puncheon,42,ENG,AM,90,0,0,0,0,2,1,0,0,0,0,0,10,1,0,0,,,,,,
4,Crystal Palace,James McArthur,18,SCO,DM,90,2,0,0,0,3,2,0,0,1,1,0,0,2,3,0,,,,,,
5,Crystal Palace,Wilfried Zaha,11,CIV,AM,66,1,0,0,0,3,1,1,0,2,2,0,6,0,1,0,,,,,,
6,Crystal Palace,Mile Jedinak,15,AUS,MF,24,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,,,,,
7,Crystal Palace,Yohan Cabaye,7,FRA,DM,74,0,0,0,0,0,0,0,0,1,1,0,3,2,3,0,,,,,,
8,Crystal Palace,Lee Chung-yong,14,KOR,"FW,MF",16,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,,,,,,
9,Crystal Palace,Pape Souaré,23,SEN,LB,90,0,0,0,0,2,0,0,0,0,3,0,2,0,3,0,,,,,,
10,Crystal Palace,Damien Delaney,27,IRL,CB,90,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,,,,,,
11,Crystal Palace,Scott Dann,6,ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,,,,
12,Crystal Palace,Joel Ward,2,ENG,RB,90,0,0,0,0,1,1,0,0,2,0,0,1,5,0,0,,,,,,
13,Crystal Palace,Wayne Hennessey,13,WAL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,1.0,1.0,50.0
0,Newcastle Utd,Papiss Cissé,9,SEN,FW,90,1,0,0,0,3,1,0,0,0,0,1,1,0,1,0,,,,,,
1,Newcastle Utd,Ayoze Pérez,17,ESP,AM,45,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,,,,,,
2,Newcastle Utd,Jamaal Lascelles,6,ENG,DF,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,
3,Newcastle Utd,Georginio Wijnaldum,5,NED,AM,69,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,,,,,,
4,Newcastle Utd,Yoan Gouffran,11,FRA,"FW,MF",21,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,
5,Newcastle Utd,Jack Colback,4,ENG,DM,69,0,0,0,0,0,0,0,0,1,2,0,5,4,0,0,,,,,,
6,Newcastle Utd,Siem de Jong,10,NED,"FW,MF",21,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,,,,,,
7,Newcastle Utd,Vurnon Anita,8,CUW,DM,90,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,,,,,,
8,Newcastle Utd,Moussa Sissoko,7,FRA,AM,90,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,,,,,,
9,Newcastle Utd,Paul Dummett,3,WAL,LB,90,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,,,,,,
10,Newcastle Utd,Fabricio Coloccini,2,ARG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
11,Newcastle Utd,Chancel Mbemba,18,COD,CB,90,0,0,0,0,0,0,1,0,2,0,0,1,1,3,0,,,,,,
12,Newcastle Utd,Daryl Janmaat,22,NED,RB,90,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,,,,,,
13,Newcastle Utd,Rob Elliot,21,IRL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.0,5.0,3.0,37.5
