,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,West Brom,Salomón Rondón,9,VEN,FW,90,0,0,0,0,5,1,0,0,1,0,1,2,0,0,0,,,,,,
1,West Brom,James McClean,14,IRL,LM,90,1,0,0,0,2,2,1,0,3,1,0,6,6,3,0,,,,,,
2,West Brom,James Morrison,7,SCO,CM,90,0,0,0,0,0,0,1,0,0,1,0,1,2,3,0,,,,,,
3,West Brom,Darren Fletcher,24,SCO,CM,90,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,,,,,,
4,West Brom,Stéphane Sessègnon,29,BEN,CM,43,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,,,,,,
5,West Brom,Craig Gardner,8,ENG,MF,47,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,,,,,,
6,West Brom,Jonny Evans,6,NIR,CB,90,0,0,0,0,1,0,0,0,3,0,0,1,1,5,0,,,,,,
7,West Brom,Chris Brunt,11,NIR,LB,90,0,0,0,0,1,0,0,0,0,1,0,6,1,0,0,,,,,,
8,West Brom,Jonas Olsson,3,SWE,CB,90,0,0,0,0,1,1,0,0,2,0,1,0,0,3,0,,,,,,
9,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,,,,,,
10,West Brom,Craig Dawson,25,ENG,RB,90,0,0,0,0,0,0,0,0,2,1,0,3,0,3,0,,,,,,
11,West Brom,Boaz Myhill,13,WAL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
0,Tottenham,Harry Kane,10,ENG,FW,90,0,0,0,0,3,0,1,0,2,2,0,1,1,2,0,,,,,,
1,Tottenham,Christian Eriksen,23,DEN,AM,90,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,,,,,,
2,Tottenham,Dele Alli,20,ENG,AM,79,1,0,0,0,2,1,0,0,1,3,0,1,0,0,0,,,,,,
3,Tottenham,Clinton N'Jie,14,CMR,"FW,MF",11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
4,Tottenham,Érik Lamela,11,ARG,AM,64,0,0,0,0,1,1,0,0,2,2,0,3,1,2,0,,,,,,
5,Tottenham,Son Heung-min,7,KOR,"FW,MF",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Tottenham,Mousa Dembélé,19,BEL,DM,90,0,0,0,0,2,1,1,0,3,1,0,0,4,1,0,,,,,,
7,Tottenham,Eric Dier,15,ENG,DM,90,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,,,,,,
8,Tottenham,Danny Rose,3,ENG,LB,90,0,0,0,0,0,0,0,0,2,3,0,5,3,0,0,,,,,,
9,Tottenham,Jan Vertonghen,5,BEL,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
10,Tottenham,Toby Alderweireld,4,BEL,CB,90,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
11,Tottenham,Kyle Walker,2,ENG,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,,,,
12,Tottenham,Hugo Lloris,1,FRA,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,4.0,1.0,3.0,75.0
