,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Swansea City,Bafétimbi Gomis,18,FRA,FW,80,1,0,0,0,3,1,0,0,0,0,2,0,1,1,0,,,,,,
1,Swansea City,Éder,17,POR,FW,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
2,Swansea City,Wayne Routledge,15,ENG,DM,57,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,,,,,,
3,Swansea City,Ki Sung-yueng,4,KOR,MF,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
4,Swansea City,Gylfi Sigurðsson,23,ISL,AM,90,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,,,,,,
5,Swansea City,André Ayew,10,GHA,DM,90,1,1,0,0,1,1,0,0,1,5,0,0,2,1,0,,,,,,
6,Swansea City,Jonjo Shelvey,8,ENG,AM,88,0,0,0,0,3,2,1,0,0,0,1,3,0,3,0,,,,,,
7,Swansea City,Kyle Bartley,27,ENG,DF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8,Swansea City,Jack Cork,24,ENG,AM,90,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,,,,,,
9,Swansea City,Neil Taylor,3,WAL,LB,90,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,,,,,
10,Swansea City,Ashley Williams,6,WAL,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,2,5,0,,,,,,
11,Swansea City,Federico Fernández,33,ARG,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,,,,,
12,Swansea City,Kyle Naughton,26,ENG,RB,90,0,0,0,0,0,0,0,0,3,2,0,0,1,3,0,,,,,,
13,Swansea City,Łukasz Fabiański,1,POL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,1.0,3.0,75.0
0,Manchester Utd,Wayne Rooney,10,ENG,FW,90,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,,,,,,
1,Manchester Utd,Memphis Depay,7,NED,AM,90,0,0,0,0,2,1,1,0,2,3,0,5,1,1,0,,,,,,
2,Manchester Utd,Ander Herrera,21,ESP,DM,76,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,
3,Manchester Utd,Marouane Fellaini,27,BEL,MF,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,
4,Manchester Utd,Juan Mata,8,ESP,DM,69,1,0,0,0,4,2,0,0,1,0,0,0,0,1,0,,,,,,
5,Manchester Utd,Ashley Young,18,ENG,"DF,FW",21,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,,,,,,
6,Manchester Utd,Bastian Schweinsteiger,31,GER,AM,90,0,0,0,0,0,0,0,0,1,2,0,0,2,4,0,,,,,,
7,Manchester Utd,Morgan Schneiderlin,28,FRA,AM,69,0,0,0,0,1,0,1,0,1,0,0,0,2,3,0,,,,,,
8,Manchester Utd,Michael Carrick,16,ENG,MF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9,Manchester Utd,Luke Shaw,23,ENG,CB,90,0,1,0,0,0,0,0,0,3,0,0,6,1,2,0,,,,,,
10,Manchester Utd,Daley Blind,17,NED,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,,,,,,
11,Manchester Utd,Chris Smalling,12,ENG,RB,90,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,,,,,,
12,Manchester Utd,Matteo Darmian,36,ITA,LB,90,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,,,,,,
13,Manchester Utd,Sergio Romero,20,ARG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,2.0,2.0,50.0
