,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Newcastle Utd,Papiss Cissé,9,SEN,FW,81,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,,,,,,
1,Newcastle Utd,Florian Thauvin,20,FRA,"FW,MF",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
2,Newcastle Utd,Siem de Jong,10,NED,AM,67,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,,,,,,
3,Newcastle Utd,Ayoze Pérez,17,ESP,"FW,MF",23,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,
4,Newcastle Utd,Georginio Wijnaldum,5,NED,DM,90,1,0,0,0,5,1,0,0,0,2,0,0,3,0,0,,,,,,
5,Newcastle Utd,Jack Colback,4,ENG,DM,76,0,0,0,0,0,0,1,0,2,3,0,3,2,3,0,,,,,,
6,Newcastle Utd,Yoan Gouffran,11,FRA,"FW,MF",14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7,Newcastle Utd,Vurnon Anita,8,CUW,DM,90,0,0,0,0,0,0,1,0,2,1,0,0,4,3,0,,,,,,
8,Newcastle Utd,Moussa Sissoko,7,FRA,DM,90,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,,,,,,
9,Newcastle Utd,Paul Dummett,3,WAL,LB,90,0,0,0,0,0,0,0,0,0,1,0,1,5,2,0,,,,,,
10,Newcastle Utd,Fabricio Coloccini,2,ARG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
11,Newcastle Utd,Chancel Mbemba,18,COD,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,,,,,,
12,Newcastle Utd,Daryl Janmaat,22,NED,RB,90,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,
13,Newcastle Utd,Rob Elliot,21,IRL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,0.0,1.0,100.0
0,Liverpool,Christian Benteke,9,BEL,FW,61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,
1,Liverpool,Adam Lallana,20,ENG,"FW,MF",29,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,,,,,,
2,Liverpool,James Milner,7,ENG,CM,90,0,0,0,0,0,0,0,0,3,0,0,5,2,2,0,,,,,,
3,Liverpool,Roberto Firmino,11,BRA,FW,61,0,0,0,0,1,0,0,0,1,1,0,2,1,1,0,,,,,,
4,Liverpool,Daniel Sturridge,15,ENG,"FW,MF",29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Liverpool,Jordon Ibe,33,ENG,FW,74,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,,,,,,
6,Liverpool,Divock Origi,27,BEL,"FW,MF",16,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,
7,Liverpool,Joe Allen,24,WAL,CM,90,0,0,0,0,1,0,0,0,1,2,0,0,3,3,0,,,,,,
8,Liverpool,Lucas Leiva,21,BRA,CM,90,0,0,0,0,0,0,1,0,1,0,0,1,7,0,0,,,,,,
9,Liverpool,Alberto Moreno,18,ESP,LB,90,0,0,0,0,0,0,0,0,1,0,1,6,3,2,0,,,,,,
10,Liverpool,Dejan Lovren,6,CRO,CB,90,0,0,0,0,2,1,0,0,1,0,0,0,1,2,0,,,,,,
11,Liverpool,Martin Škrtel,37,SVK,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,,,,,,
12,Liverpool,Nathaniel Clyne,2,ENG,RB,90,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,,,,,,
13,Liverpool,Simon Mignolet,22,BEL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,2.0,0.0,0.0
