,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Southampton,Graziano Pellè,19,ITA,FW,90,0,0,0,0,7,1,1,0,3,2,1,1,0,0,0,,,,,,
1,Southampton,Shane Long,7,IRL,AM,71,0,0,0,0,0,0,0,0,0,2,0,3,2,1,0,,,,,,
2,Southampton,Jay Rodriguez,9,ENG,"FW,MF",19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,
3,Southampton,Sadio Mané,10,SEN,AM,90,0,0,0,0,3,2,0,0,0,2,0,5,1,0,0,,,,,,
4,Southampton,Dušan Tadić,11,SRB,AM,45,0,0,0,0,1,0,0,0,1,1,0,6,1,0,0,,,,,,
5,Southampton,Oriol Romeu,14,ESP,MF,45,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,,,,,,
6,Southampton,Victor Wanyama,12,KEN,DM,90,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,,,,,,
7,Southampton,Steven Davis,8,NIR,DM,78,0,0,0,0,0,0,1,0,1,0,0,8,2,1,0,,,,,,
8,Southampton,James Ward-Prowse,16,ENG,MF,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,
9,Southampton,Matt Targett,33,ENG,LB,90,0,0,0,0,1,1,1,0,1,0,0,5,0,1,0,,,,,,
10,Southampton,Maya Yoshida,3,JPN,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,,,,,,
11,Southampton,José Fonte,6,POR,CB,90,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,,,,,,
12,Southampton,Cédric Soares,2,POR,RB,90,0,0,0,0,1,0,0,0,1,1,0,6,4,2,0,,,,,,
13,Southampton,Maarten Stekelenburg,22,NED,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,3.0,1.0,25.0
0,Everton,Romelu Lukaku,10,BEL,FW,88,2,0,0,0,3,2,0,0,1,2,0,1,0,0,0,,,,,,
1,Everton,Gerard Deulofeu,19,ESP,"FW,MF",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2,Everton,Tom Cleverley,15,ENG,AM,90,0,0,0,0,2,0,0,0,1,1,1,6,1,0,0,,,,,,
3,Everton,Ross Barkley,20,ENG,AM,90,1,1,0,0,3,2,1,0,2,1,0,4,2,1,0,,,,,,
4,Everton,Arouna Koné,9,CIV,AM,79,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,
5,Everton,Steven Naismith,14,SCO,"FW,MF",11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
6,Everton,Gareth Barry,18,ENG,DM,90,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,,,,,,
7,Everton,James McCarthy,16,IRL,DM,90,0,0,0,0,0,0,1,0,3,2,0,2,1,2,0,,,,,,
8,Everton,Brendan Galloway,32,ZIM,LB,87,0,0,0,0,0,0,0,0,1,2,0,1,1,2,0,,,,,,
9,Everton,Tyias Browning,27,CHN,DF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10,Everton,Phil Jagielka,6,ENG,CB,90,0,0,0,0,1,0,0,0,1,1,0,1,0,6,0,,,,,,
11,Everton,John Stones,5,ENG,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,,,,,,
12,Everton,Séamus Coleman,23,IRL,RB,90,0,1,0,0,0,0,0,0,0,1,0,3,1,1,0,,,,,,
13,Everton,Tim Howard,24,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,0.0,4.0,100.0
