,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,West Ham,Diafra Sakho,15,SEN,FW,73,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,,,,,,
1,West Ham,Nikica Jelavić,26,CRO,FW,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,
2,West Ham,Mauro Zárate,10,ARG,AM,81,1,0,0,0,6,3,0,0,1,4,0,5,5,0,0,,,,,,
3,West Ham,Michail Antonio,30,JAM,"FW,MF",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
4,West Ham,Manuel Lanzini,10,ARG,AM,90,0,0,0,0,2,2,0,0,1,2,0,4,1,0,0,,,,,,
5,West Ham,Cheikhou Kouyaté,8,SEN,DM,90,0,0,0,0,1,0,0,0,0,2,0,1,2,2,0,,,,,,
6,West Ham,Victor Moses,20,NGA,AM,90,0,0,0,0,2,0,0,0,4,1,0,2,1,0,0,,,,,,
7,West Ham,Pedro Obiang,14,EQG,DM,63,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,,,,,,
8,West Ham,Andy Carroll,9,ENG,FW,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,
9,West Ham,Aaron Cresswell,3,ENG,LB,90,0,0,0,0,1,1,0,0,1,1,0,7,2,0,0,,,,,,
10,West Ham,Angelo Ogbonna,21,ITA,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,
11,West Ham,Winston Reid,2,NZL,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,,,,,,
12,West Ham,Carl Jenkinson,12,ENG,RB,90,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,,,,,,
13,West Ham,Adrián,13,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,1.0,3.0,75.0
0,West Brom,Salomón Rondón,9,VEN,FW,90,0,0,0,0,2,1,0,0,3,0,1,2,0,0,0,,,,,,
1,West Brom,James Morrison,7,SCO,AM,90,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,,,,,,
2,West Brom,James McClean,14,IRL,DM,90,0,0,0,0,2,1,0,0,2,0,1,12,3,0,0,,,,,,
3,West Brom,Claudio Yacob,5,ARG,DM,90,0,0,0,0,0,0,1,0,4,3,0,0,1,4,0,,,,,,
4,West Brom,Darren Fletcher,24,SCO,DM,90,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,,,,,,
5,West Brom,Stéphane Sessègnon,29,BEN,DM,45,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,,,,,,
6,West Brom,Rickie Lambert,17,ENG,FW,45,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,,,,,,
7,West Brom,Jonny Evans,6,NIR,CB,90,0,0,0,0,0,0,0,0,0,3,0,0,8,2,0,,,,,,
8,West Brom,Jonas Olsson,3,SWE,LB,90,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,,,,,,
9,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,,,,,,
10,West Brom,Craig Dawson,25,ENG,RB,90,0,0,0,0,0,0,0,0,1,4,0,1,2,2,0,,,,,,
11,West Brom,Boaz Myhill,13,WAL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,1.0,5.0,83.3
