,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Liverpool,Christian Benteke,9,BEL,FW,90,0,0,0,0,5,1,0,0,3,0,0,0,1,0,0,,,,,,
1,Liverpool,Philippe Coutinho,10,BRA,AM,90,1,0,0,0,5,2,0,0,0,0,0,2,0,1,0,,,,,,
2,Liverpool,Adam Lallana,20,ENG,AM,90,0,1,0,0,3,0,0,0,1,1,0,5,0,1,0,,,,,,
3,Liverpool,Jordon Ibe,33,ENG,AM,86,0,0,0,0,3,0,0,0,0,2,0,8,1,0,0,,,,,,
4,Liverpool,Divock Origi,27,BEL,"FW,MF",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Liverpool,Lucas Leiva,21,BRA,DM,90,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,,,,,,
6,Liverpool,Emre Can,23,GER,DM,64,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,
7,Liverpool,Roberto Firmino,11,BRA,"FW,MF",26,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,,,,,,
8,Liverpool,Alberto Moreno,18,ESP,LB,90,0,0,0,0,0,0,0,0,0,1,0,13,4,4,0,,,,,,
9,Liverpool,Mamadou Sakho,17,FRA,CB,39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,
10,Liverpool,Dejan Lovren,6,CRO,DF,51,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,,,,,,
11,Liverpool,Martin Škrtel,37,SVK,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,,,,,,
12,Liverpool,Nathaniel Clyne,2,ENG,RB,90,0,0,0,0,2,0,1,0,1,1,0,4,7,0,0,,,,,,
13,Liverpool,Simon Mignolet,22,BEL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,2.0,2.0,50.0
0,Crystal Palace,Bakary Sako,26,MLI,FW,64,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,,,,,,
1,Crystal Palace,Connor Wickham,21,ENG,"FW,MF",26,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,
2,Crystal Palace,Yannick Bolasie,10,COD,AM,90,1,0,0,0,1,1,0,0,2,0,2,4,1,0,0,,,,,,
3,Crystal Palace,Jason Puncheon,42,ENG,AM,78,0,0,0,0,2,1,1,0,1,0,0,3,3,0,0,,,,,,
4,Crystal Palace,Joe Ledley,28,WAL,MF,12,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,,,,
5,Crystal Palace,Yohan Cabaye,7,FRA,DM,86,0,0,0,0,3,0,0,0,0,0,0,4,5,5,0,,,,,,
6,Crystal Palace,Jordon Mutch,22,ENG,MF,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
7,Crystal Palace,James McArthur,18,SCO,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,,,,,,
8,Crystal Palace,Wilfried Zaha,11,CIV,AM,90,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,,,,,,
9,Crystal Palace,Pape Souaré,23,SEN,LB,90,0,0,0,0,0,0,1,0,1,0,0,3,1,3,0,,,,,,
10,Crystal Palace,Damien Delaney,27,IRL,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,,,,,,
11,Crystal Palace,Scott Dann,6,ENG,CB,90,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,,,,,,
12,Crystal Palace,Martin Kelly,34,ENG,RB,90,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,
13,Crystal Palace,Wayne Hennessey,13,WAL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,1.0,3.0,75.0
