,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Tottenham,Harry Kane,10,ENG,FW,88,0,0,0,0,2,2,0,0,2,3,1,0,0,0,0,,,,,,
1,Tottenham,Son Heung-min,7,KOR,"FW,MF",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2,Tottenham,Christian Eriksen,23,DEN,AM,90,0,1,0,0,3,1,0,0,1,0,0,2,1,3,0,,,,,,
3,Tottenham,Dele Alli,20,ENG,AM,89,1,0,0,0,1,1,1,0,2,1,1,0,2,3,0,,,,,,
4,Tottenham,Ryan Mason,8,ENG,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Tottenham,Érik Lamela,11,ARG,AM,86,1,1,0,0,3,1,0,0,0,2,0,4,5,2,0,,,,,,
6,Tottenham,Nacer Chadli,22,BEL,"FW,MF",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
7,Tottenham,Mousa Dembélé,19,BEL,DM,90,0,0,0,0,1,0,0,0,1,0,0,0,3,4,0,,,,,,
8,Tottenham,Eric Dier,15,ENG,DM,90,0,0,0,0,1,1,0,0,0,0,0,0,3,4,0,,,,,,
9,Tottenham,Danny Rose,3,ENG,LB,90,0,1,0,0,2,0,1,0,2,3,0,5,3,1,0,,,,,,
10,Tottenham,Jan Vertonghen,5,BEL,CB,90,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,,,,,,
11,Tottenham,Toby Alderweireld,4,BEL,CB,90,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,,,,,,
12,Tottenham,Kyle Walker,2,ENG,RB,90,0,0,0,0,1,0,1,0,1,1,1,1,4,3,0,,,,,,
13,Tottenham,Hugo Lloris,1,FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,0.0,1.0,100.0
0,Manchester Utd,Marcus Rashford,19,ENG,FW,45,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,
1,Manchester Utd,Ashley Young,18,ENG,"DF,FW",45,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,,,,,,
2,Manchester Utd,Anthony Martial,11,FRA,LW,90,0,0,0,0,1,1,0,0,1,2,2,1,0,0,0,,,,,,
3,Manchester Utd,Jesse Lingard,14,ENG,AM,90,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,,,,,,
4,Manchester Utd,Juan Mata,8,ESP,RW,75,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,,,,,,
5,Manchester Utd,Memphis Depay,7,NED,"FW,MF",15,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,,,,,,
6,Manchester Utd,Michael Carrick,16,ENG,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,
7,Manchester Utd,Morgan Schneiderlin,28,FRA,AM,90,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,,,,,,
8,Manchester Utd,Marcos Rojo,5,ARG,LB,90,0,0,0,0,1,0,0,0,1,2,0,6,3,1,0,,,,,,
9,Manchester Utd,Daley Blind,17,NED,CB,90,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,,,,,,
10,Manchester Utd,Chris Smalling,12,ENG,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,,,,,,
11,Manchester Utd,Timothy Fosu-Mensah,24,NED,RB,67,0,0,0,0,1,0,0,0,0,1,0,1,5,5,0,,,,,,
12,Manchester Utd,Matteo Darmian,36,ITA,"DF,MF",23,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,,,,,,
13,Manchester Utd,David de Gea,1,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10.0,3.0,7.0,70.0
