,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Arsenal,Olivier Giroud,12,FRA,FW,79,1,0,0,0,2,2,0,0,1,0,0,0,0,0,1,,,,,,
1,Arsenal,Calum Chambers,21,ENG,"DF,MF",11,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,,,,
2,Arsenal,Alex Oxlade-Chamberlain,15,ENG,AM,63,0,0,0,0,1,0,0,0,0,1,0,3,3,0,0,,,,,,
3,Arsenal,Theo Walcott,14,ENG,"FW,MF",27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,
4,Arsenal,Mesut Özil,11,GER,AM,90,0,1,0,0,1,0,0,0,0,5,0,3,2,0,0,,,,,,
5,Arsenal,Joel Campbell,28,CRC,AM,75,1,0,0,0,1,1,0,0,1,1,0,0,2,0,0,,,,,,
6,Arsenal,Kieran Gibbs,3,ENG,"DF,MF",15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7,Arsenal,Mathieu Flamini,20,FRA,DM,90,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,,,,,,
8,Arsenal,Aaron Ramsey,16,WAL,DM,90,1,1,0,0,7,3,0,0,1,0,1,1,1,1,0,,,,,,
9,Arsenal,Nacho Monreal,18,ESP,LB,90,0,0,0,0,0,0,0,0,0,1,0,4,4,5,0,,,,,,
10,Arsenal,Laurent Koscielny,6,FRA,CB,90,0,0,0,0,0,0,1,0,3,1,0,0,1,4,0,,,,,,
11,Arsenal,Per Mertesacker,4,GER,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,,,,,,
12,Arsenal,Héctor Bellerín,24,ESP,RB,90,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,,,,,,
13,Arsenal,Petr Čech,33,CZE,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,1.0,4.0,80.0
0,Sunderland,Steven Fletcher,26,SCO,FW,72,0,0,0,0,2,2,0,0,1,1,0,1,0,0,0,,,,,,
1,Sunderland,Jeremain Lens,17,NED,"FW,MF",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2,Sunderland,Duncan Watmore,41,ENG,FW,90,0,0,0,0,2,1,0,0,0,2,1,4,0,0,0,,,,,,
3,Sunderland,Ola Toivonen,20,SWE,CM,61,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,,,,,,
4,Sunderland,Jack Rodwell,8,ENG,"DF,MF",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Sunderland,Yann M'Vila,21,FRA,CM,90,0,0,0,0,2,0,0,0,3,1,0,3,3,3,0,,,,,,
6,Sunderland,Fabio Borini,9,ITA,FW,66,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,,,,,,
7,Sunderland,Adam Johnson,11,ENG,MF,24,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,
8,Sunderland,Patrick van Aanholt,3,NED,LM,90,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,,,,,,
9,Sunderland,Younès Kaboul,15,FRA,CB,90,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,,,,,,
10,Sunderland,John O'Shea,16,IRL,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,,,,,,
11,Sunderland,Sebastián Coates,22,URU,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,,,,,,
12,Sunderland,DeAndre Yedlin,24,USA,RM,90,0,0,0,0,1,0,1,0,1,0,0,5,3,3,0,,,,,,
13,Sunderland,Costel Pantilimon,1,ROU,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,3.0,3.0,50.0
