,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Arsenal,Olivier Giroud,12,FRA,FW,90,0,0,0,0,4,2,0,0,1,1,2,0,0,1,0,,,,,,
1,Arsenal,Alex Iwobi,17,NGA,AM,81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,
2,Arsenal,Francis Coquelin,34,FRA,"DF,MF",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3,Arsenal,Mesut Özil,11,GER,AM,85,0,0,0,0,4,2,0,0,1,3,1,3,1,0,0,,,,,,
4,Arsenal,Joel Campbell,28,CRC,"FW,MF",5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,
5,Arsenal,Alexis Sánchez,7,CHI,AM,85,2,0,0,0,2,2,0,0,3,1,0,4,1,2,0,,,,,,
6,Arsenal,Theo Walcott,14,ENG,"FW,MF",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
7,Arsenal,Aaron Ramsey,16,WAL,DM,90,0,1,0,0,1,0,0,0,2,4,0,3,4,0,0,,,,,,
8,Arsenal,Mohamed Elneny,35,EGY,DM,90,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,,,,,,
9,Arsenal,Nacho Monreal,18,ESP,LB,90,0,0,0,0,0,0,0,0,3,2,0,1,0,5,0,,,,,,
10,Arsenal,Laurent Koscielny,6,FRA,CB,90,0,0,0,0,0,0,0,0,3,1,0,0,1,3,0,,,,,,
11,Arsenal,Per Mertesacker,4,GER,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
12,Arsenal,Héctor Bellerín,24,ESP,RB,90,0,0,0,0,2,0,0,0,0,1,0,0,1,2,0,,,,,,
13,Arsenal,Petr Čech,33,CZE,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,0.0,1.0,100.0
0,West Brom,Saido Berahino,18,BDI,FW,90,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,,,,,,
1,West Brom,James McClean,14,IRL,FW,64,0,0,0,0,1,1,0,0,2,1,0,6,0,1,0,,,,,,
2,West Brom,Craig Gardner,8,ENG,MF,26,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,,,,,,
3,West Brom,Sandro,30,BRA,CM,45,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,
4,West Brom,Salomón Rondón,9,VEN,FW,45,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,,,,,,
5,West Brom,Darren Fletcher,24,SCO,CM,90,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,,,,,,
6,West Brom,Stéphane Sessègnon,29,BEN,FW,90,0,0,0,0,0,0,0,0,0,2,0,3,2,1,0,,,,,,
7,West Brom,Claudio Yacob,5,ARG,CM,90,0,0,0,0,1,0,0,0,3,2,0,0,2,4,0,,,,,,
8,West Brom,James Chester,4,WAL,LB,45,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,,,,,
9,West Brom,Jonas Olsson,3,SWE,DF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
10,West Brom,Jonny Evans,6,NIR,CB,90,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,,,,,,
11,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,,,,,,
12,West Brom,Craig Dawson,25,ENG,RB,90,0,0,0,0,0,0,0,0,1,2,0,4,1,2,0,,,,,,
13,West Brom,Ben Foster,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.0,2.0,4.0,66.7
