,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,West Brom,Salomón Rondón,9,VEN,FW,90,1,0,0,0,7,1,0,0,0,4,1,0,0,1,0,,,,,,
1,West Brom,James McClean,14,IRL,FW,85,0,0,0,0,3,0,1,0,1,1,0,5,2,1,0,,,,,,
2,West Brom,Sam Field,47,ENG,MF,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
3,West Brom,Craig Gardner,8,ENG,LM,90,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,,,,,,
4,West Brom,Jonathan Leko,45,ENG,CM,72,0,1,0,0,0,0,0,0,2,1,0,1,3,1,0,,,,,,
5,West Brom,Tyler Roberts,44,WAL,"FW,MF",18,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,,,,,,
6,West Brom,Claudio Yacob,5,ARG,CM,90,0,0,0,0,1,0,0,0,1,2,0,1,4,2,0,,,,,,
7,West Brom,Darren Fletcher,24,SCO,RM,90,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,,,,,,
8,West Brom,Jonny Evans,6,NIR,LB,90,0,0,0,0,0,0,1,0,1,1,0,0,2,3,0,,,,,,
9,West Brom,Jonas Olsson,3,SWE,CB,45,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,,,
10,West Brom,James Chester,4,WAL,DF,45,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,,,,,,
11,West Brom,Gareth McAuley,23,NIR,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,,,,,,
12,West Brom,Craig Dawson,25,ENG,RB,90,0,0,0,0,1,0,0,0,1,1,1,2,1,2,0,,,,,,
13,West Brom,Ben Foster,1,ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
0,Liverpool,Christian Benteke,9,BEL,FW,90,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,,,,,,
1,Liverpool,Sheyi Ojo,54,ENG,FW,80,0,0,0,0,2,1,0,0,0,2,0,1,2,0,0,,,,,,
2,Liverpool,Sergi Canós,64,ESP,"DF,FW",10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
3,Liverpool,Jordon Ibe,33,ENG,FW,63,1,0,0,0,1,1,0,0,1,1,0,1,2,0,0,,,,,,
4,Liverpool,Danny Ings,28,ENG,FW,27,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,
5,Liverpool,Joe Allen,24,WAL,CM,63,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,,,,,,
6,Liverpool,Jordan Henderson,14,ENG,MF,27,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,,,,,,
7,Liverpool,Kevin Stewart,35,JAM,CM,90,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,,,,,,
8,Liverpool,Cameron Brannagan,32,ENG,CM,90,0,0,0,0,1,1,0,0,0,0,0,4,0,1,0,,,,,,
9,Liverpool,Brad Smith,44,AUS,LB,90,0,0,0,0,0,0,1,0,3,2,0,3,2,1,0,,,,,,
10,Liverpool,Lucas Leiva,21,BRA,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,,,,,,
11,Liverpool,Martin Škrtel,37,SVK,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,
12,Liverpool,Jon Flanagan,38,ENG,RB,90,0,1,0,0,0,0,0,0,2,1,0,1,2,0,0,,,,,,
13,Liverpool,Ádám Bogdán,34,HUN,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.0,1.0,1.0,50.0
