,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Watford,Troy Deeney,9,ENG,AM,90,0,0,0,0,2,1,0,0,1,2,0,4,3,1,0,,,,,,
1,Watford,Odion Ighalo,24,NGA,FW,90,0,0,0,0,3,0,1,0,1,3,1,2,0,0,0,,,,,,
2,Watford,Almen Abdi,22,SUI,AM,74,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,,,,,,
3,Watford,Víctor Ibarbo,19,COL,"FW,MF",16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,
4,Watford,Ben Watson,23,ENG,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
5,Watford,Étienne Capoue,29,FRA,DM,90,0,0,0,0,2,0,0,0,3,1,0,3,4,1,0,,,,,,
6,Watford,Ikechi Anya,21,SCO,AM,80,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,,,,,,
7,Watford,Juan Carlos Paredes,14,ECU,"DF,MF",10,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,
8,Watford,Nathan Aké,16,NED,LB,90,0,0,0,0,1,0,0,0,1,0,0,0,3,2,0,,,,,,
9,Watford,Craig Cathcart,15,NIR,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,,,,,,
10,Watford,Sebastian Prödl,5,AUT,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,,,,,,
11,Watford,Allan Nyom,2,CMR,RB,68,0,0,0,0,0,0,1,0,0,1,0,2,2,3,0,,,,,,
12,Watford,Steven Berghuis,20,NED,"FW,MF",22,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,,,
13,Watford,Heurelho Gomes,1,BRA,GK,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,6.0,3.0,3.0,50.0
0,Arsenal,Theo Walcott,14,ENG,FW,63,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,,,,,,
1,Arsenal,Olivier Giroud,12,FRA,FW,27,1,0,0,0,3,2,0,0,2,0,1,0,1,0,0,,,,,,
2,Arsenal,Alexis Sánchez,7,CHI,AM,79,1,0,0,0,4,2,0,0,0,0,0,1,2,0,0,,,,,,
3,Arsenal,Alex Oxlade-Chamberlain,15,ENG,MF,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
4,Arsenal,Mesut Özil,11,GER,AM,80,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,,,,,,
5,Arsenal,Mikel Arteta,8,ESP,MF,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
6,Arsenal,Aaron Ramsey,16,WAL,AM,90,1,0,0,0,6,1,0,0,1,4,0,3,1,2,0,,,,,,
7,Arsenal,Santi Cazorla,19,ESP,DM,90,0,0,0,0,2,0,0,0,0,1,0,6,2,0,0,,,,,,
8,Arsenal,Francis Coquelin,34,FRA,DM,90,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,,,,,,
9,Arsenal,Nacho Monreal,18,ESP,LB,90,0,0,0,0,0,0,0,0,1,1,0,3,2,8,0,,,,,,
10,Arsenal,Laurent Koscielny,6,FRA,CB,90,0,0,0,0,1,0,0,0,3,1,0,0,4,5,0,,,,,,
11,Arsenal,Per Mertesacker,4,GER,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,2,2,0,,,,,,
12,Arsenal,Héctor Bellerín,24,ESP,RB,90,0,1,0,0,0,0,0,0,0,0,0,6,1,2,0,,,,,,
13,Arsenal,Petr Čech,33,CZE,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,0.0,1.0,100.0
