,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Watford,Odion Ighalo,24,NGA,FW,90,0,0,0,0,2,1,1,0,2,1,2,2,0,0,0,,,,,,
1,Watford,Troy Deeney,9,ENG,FW,90,0,0,0,0,0,0,0,0,3,3,1,2,0,0,0,,,,,,
2,Watford,José Manuel Jurado,7,ESP,LM,58,0,0,0,0,2,1,0,0,0,0,0,2,0,2,0,,,,,,
3,Watford,Nordin Amrabat,7,MAR,"FW,MF",32,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,,,,,,
4,Watford,Ben Watson,23,ENG,CM,90,0,1,0,0,2,2,0,0,3,0,0,4,2,1,0,,,,,,
5,Watford,Étienne Capoue,29,FRA,CM,81,0,0,0,0,1,0,1,0,2,1,0,0,3,1,0,,,,,,
6,Watford,Mario Suárez,4,ESP,MF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
7,Watford,Valon Behrami,11,SUI,RM,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
8,Watford,Adlène Guedioura,17,ALG,MF,45,0,0,0,0,1,0,0,0,1,0,0,7,0,1,0,,,,,,
9,Watford,José Holebas,25,GRE,LB,90,1,0,0,0,4,1,0,0,0,0,0,0,1,4,0,,,,,,
10,Watford,Miguel Britos,3,URU,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,,,,,,
11,Watford,Craig Cathcart,15,NIR,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,,,,,,
12,Watford,Juan Carlos Paredes,14,ECU,RB,90,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,,,,,,
13,Watford,Heurelho Gomes,1,BRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.0,1.0,6.0,85.7
0,Everton,Romelu Lukaku,10,BEL,FW,90,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,,,,,,
1,Everton,Aaron Lennon,12,ENG,CM,90,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,,,,,,
2,Everton,Ross Barkley,20,ENG,LM,64,0,0,0,0,1,1,0,0,0,4,0,2,0,0,0,,,,,,
3,Everton,Tom Cleverley,15,ENG,MF,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,
4,Everton,Gerard Deulofeu,19,ESP,FW,77,0,0,0,0,1,1,0,0,0,0,1,6,2,1,0,,,,,,
5,Everton,Kevin Mirallas,11,BEL,"FW,MF",13,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,,,,,,
6,Everton,Gareth Barry,18,ENG,CM,90,0,0,0,0,0,0,0,0,3,3,0,0,3,1,0,,,,,,
7,Everton,James McCarthy,16,IRL,RM,90,1,0,0,0,1,1,1,0,3,1,0,1,4,3,0,,,,,,
8,Everton,Leighton Baines,3,ENG,LB,90,0,0,0,0,0,0,0,0,0,0,1,7,1,1,0,,,,,,
9,Everton,Phil Jagielka,6,ENG,CB,89,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,,,,,,
10,Everton,Ramiro Funes Mori,25,ARG,DF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
11,Everton,John Stones,5,ENG,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,,,
12,Everton,Séamus Coleman,23,IRL,RB,90,0,0,0,0,1,0,0,0,1,1,1,5,2,1,0,,,,,,
13,Everton,Joel Robles,1,ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,1.0,4.0,80.0
