,team,Player,Number_player,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%
0,Aston Villa,Rudy Gestede,39,BEN,FW,90,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,,,,,,
1,Aston Villa,Gabby Agbonlahor,11,ENG,AM,84,0,1,0,0,1,0,0,0,2,0,0,2,2,0,0,,,,,,
2,Aston Villa,Adama Traoré,20,ESP,"FW,MF",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
3,Aston Villa,Jack Grealish,40,ENG,AM,73,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,,,,
4,Aston Villa,Carles Gil,25,ESP,"FW,MF",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Aston Villa,Jordan Ayew,19,GHA,AM,90,1,0,0,0,3,2,0,0,0,2,0,2,0,0,0,,,,,,
6,Aston Villa,Idrissa Gana Gueye,8,SEN,DM,90,0,0,0,0,0,0,0,0,2,1,0,1,2,5,0,,,,,,
7,Aston Villa,Leandro Bacuna,7,CUW,DM,90,0,0,0,0,0,0,0,0,1,0,0,7,1,3,0,,,,,,
8,Aston Villa,Kieran Richardson,18,ENG,LB,90,0,0,0,0,1,1,1,0,1,1,0,3,1,1,0,,,,,,
9,Aston Villa,Joleon Lescott,16,ENG,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,,,,,
10,Aston Villa,Micah Richards,4,ENG,CB,90,0,0,0,0,0,0,1,0,2,1,0,0,1,2,0,,,,,,
11,Aston Villa,Alan Hutton,21,SCO,RB,90,0,0,0,0,0,0,0,0,2,1,0,8,3,4,0,,,,,,
12,Aston Villa,Brad Guzan,1,USA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,2.0,2.0,50.0
0,Swansea City,Bafétimbi Gomis,18,FRA,FW,89,0,0,0,0,1,0,0,0,0,2,3,2,0,0,0,,,,,,
1,Swansea City,Éder,17,POR,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2,Swansea City,Jefferson Montero,20,ECU,AM,75,0,0,0,0,0,0,0,0,1,1,0,5,0,2,0,,,,,,
3,Swansea City,Modou Barrow,58,GAM,"FW,MF",15,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,,,,,,
4,Swansea City,Gylfi Sigurðsson,23,ISL,AM,90,1,0,0,0,2,1,1,0,2,1,0,0,0,2,0,,,,,,
5,Swansea City,André Ayew,10,GHA,AM,90,1,0,0,0,3,3,0,0,1,1,1,0,2,0,0,,,,,,
6,Swansea City,Jonjo Shelvey,8,ENG,DM,84,0,0,0,0,2,0,0,0,0,0,0,5,3,1,0,,,,,,
7,Swansea City,Jack Cork,24,ENG,"DF,MF",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
8,Swansea City,Ki Sung-yueng,4,KOR,DM,90,0,0,0,0,0,0,0,0,1,2,0,0,2,3,0,,,,,,
9,Swansea City,Neil Taylor,3,WAL,LB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,,,,
10,Swansea City,Ashley Williams,6,WAL,CB,90,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,,,,,,
11,Swansea City,Federico Fernández,33,ARG,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,,,,,,
12,Swansea City,Kyle Naughton,26,ENG,RB,90,0,1,0,0,0,0,1,0,1,0,0,4,1,3,0,,,,,,
13,Swansea City,Łukasz Fabiański,1,POL,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.0,1.0,2.0,66.7
